MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom
21601829,560000.0,85755,-110.990471,32.457296,0.21,5858,2001,2,3,2549.0,2.0,1,124.0,0,1,0,1,219.69399764613573,280000.0,1.5
21601478,520000.0,85658,-111.054774,32.417042,0.18,5696,2008,3,3,2492.0,2.0,1,43.0,0,1,0,1,208.6677367576244,173333.33333333334,1.0
21600845,572500.0,85749,-110.74583,32.258614,0.91,4522,2006,4,4,3277.0,3.0,0,73.0,0,1,0,1,174.70247177296307,143125.0,1.0
21603683,505000.0,85718,-110.917049,32.280192,6.07,4521,1979,4,4,3418.0,2.0,1,0.0,0,1,0,1,147.74722059684026,126250.0,1.0
21510321,650000.0,85611,-110.566019,31.670464,41.3,5964,1995,5,5,3967.0,0.0,1,0.0,0,1,0,1,163.85177716158307,130000.0,1.0
21612199,560000.0,85718,-110.939003,32.314656,1.52,3988,1972,4,3,2655.0,2.0,2,50.0,0,1,0,1,210.92278719397365,140000.0,0.75
21600929,565000.0,85750,-110.868453,32.278624,0.53,5294,1988,4,4,4278.0,3.0,4,15.0,0,1,0,1,132.07106124357176,141250.0,1.0
21619981,550000.0,85718,-110.880307,32.329523,0.84,4460,1965,4,3,2779.0,2.0,1,258.0,0,1,0,1,197.912918315941,137500.0,0.75
21601570,558000.0,85739,-110.859366,32.529034,0.21,4074,2004,3,3,3321.0,3.0,1,199.0,0,1,0,1,168.02168021680217,186000.0,1.0
21626438,526000.0,85749,-110.7055,32.268127,2.66,5808,1987,4,3,3259.0,3.0,1,120.0,0,1,0,1,161.39920220926663,131500.0,0.75
21624266,580000.0,85748,-110.739074,32.23334,3.31,4827,1998,3,4,3370.0,3.0,1,0.0,0,1,0,1,172.10682492581603,193333.33333333334,1.3333333333333333
21626866,570000.0,85711,-110.90158,32.220266,0.33,7436,1968,5,5,4936.0,0.0,3,0.0,0,1,0,1,115.47811993517018,114000.0,1.0
21631305,573500.0,85718,-110.939461,32.343137,0.84,5606,1982,3,3,2977.0,3.0,1,100.0,0,1,0,1,192.64360094054416,191166.66666666666,1.0
21629711,450000.0,85623,-110.748918,32.607905,2.21,2408,1996,3,3,2344.0,3.0,1,0.0,0,1,0,1,191.97952218430035,150000.0,1.0
21630511,560000.0,85658,-111.072244,32.432778,0.21,6304,2007,4,3,2670.0,3.0,1,40.0,0,1,0,1,209.7378277153558,140000.0,0.75
21626205,562700.0,85755,-110.979037,32.436684,0.39,5610,2004,4,3,3263.0,3.0,1,25.0,0,1,0,1,172.44866687097763,140675.0,0.75
21633150,555000.0,85712,-110.8911,32.259093,0.19,4056,2007,3,3,2375.0,2.0,0,0.0,0,1,0,1,233.68421052631578,185000.0,1.0
21700178,550000.0,85750,-110.865166,32.299459,0.63,4782,1987,4,3,3229.0,2.0,1,33.0,0,1,0,1,170.33137194177763,137500.0,0.75
21700696,550000.0,85745,-111.073119,32.244449,1.16,4787,1979,2,3,3163.0,2.0,2,0.0,0,1,0,1,173.8855516914322,275000.0,1.5
21213544,535000.0,85743,-111.117344,32.333579,4.94,5426,1984,6,5,4954.0,5.0,3,0.0,0,1,0,1,107.99354057327412,89166.66666666667,0.8333333333333334
21118960,575000.0,85737,-110.992571,32.400435,1.5,7353,1998,4,4,3493.0,3.0,3,54.0,0,1,0,1,164.6149441740624,143750.0,1.0
21127361,525000.0,85718,-110.933941,32.339713,0.89,5940,1994,4,4,3070.0,3.0,2,111.0,0,1,0,1,171.0097719869707,131250.0,1.0
21202219,554500.0,85718,-110.929228,32.288013,3.8,8048,1953,3,2,2766.0,2.0,1,0.0,1,0,0,1,200.469992769342,184833.33333333334,0.6666666666666666
21127492,525000.0,85730,-110.760365,32.166629,1.24,7833,2003,4,3,4513.0,6.0,2,40.0,0,1,0,1,116.33060048748061,131250.0,0.75
21131886,530000.0,85718,-110.944388,32.307065,1.38,4440,1972,4,3,3252.0,2.0,2,7.0,0,1,0,1,162.97662976629766,132500.0,0.75
21207200,575000.0,85658,-111.07361,32.43256,0.21,5713,2006,5,3,3458.0,3.0,1,57.0,0,1,0,1,166.28108733371892,115000.0,0.6
21206957,537500.0,85750,-110.823026,32.281688,0.68,5945,2003,4,4,3324.0,3.0,1,110.0,0,1,0,1,161.70276774969915,134375.0,1.0
21129319,547000.0,85641,-110.670523,32.101086,1.7,6962,2005,4,3,3384.0,3.0,2,65.0,0,1,0,1,161.64302600472814,136750.0,0.75
21201879,550000.0,85718,-110.905723,32.322266,0.55,4582,1994,3,3,2741.0,3.0,2,123.0,0,1,0,1,200.6566946369938,183333.33333333334,1.0
21212475,565000.0,85718,-110.908554,32.318525,0.17,3850,1992,3,3,2409.0,2.0,2,294.0,0,1,0,1,234.5371523453715,188333.33333333334,1.0
21201748,530000.0,85743,-111.093134,32.325606,3.25,6253,2004,3,3,3070.0,4.0,3,0.0,0,1,0,1,172.6384364820847,176666.66666666666,1.0
21132071,540000.0,85750,-110.828641,32.320445,1.12,5044,1988,3,2,2737.0,3.0,2,81.0,0,1,0,1,197.29630982827913,180000.0,0.6666666666666666
21216518,490000.0,85749,-110.751877,32.26624,3.65,3588,1971,5,4,3209.0,2.0,3,0.0,0,1,0,1,152.69554378311,98000.0,0.8
21224133,548000.0,85704,-110.964778,32.338116,0.65,3227,1987,4,3,3508.0,3.0,1,0.0,1,0,0,1,156.21436716077537,137000.0,0.75
21220207,510000.0,85718,-110.950974,32.317155,0.74,3964,1984,4,3,2798.0,3.0,2,4.0,0,1,0,1,182.27305218012867,127500.0,0.75
21227524,544000.0,85749,-110.725825,32.30026,3.3,5169,2006,3,3,3003.0,3.0,1,150.0,0,1,0,1,181.15218115218116,181333.33333333334,1.0
21226390,535000.0,85749,-110.776921,32.294407,1.18,5155,2007,3,3,2650.0,6.0,2,0.0,0,1,0,1,201.88679245283018,178333.33333333334,1.0
21222896,550000.0,85730,-110.756556,32.181148,9.1,6656,1960,7,5,4072.0,20.0,2,0.0,0,1,0,1,135.0687622789784,78571.42857142857,0.7142857142857143
21301668,570000.0,85750,-110.830734,32.316527,1.06,5404,1987,3,4,3160.0,2.0,2,81.0,0,1,0,1,180.37974683544303,190000.0,1.3333333333333333
21304768,560000.0,85739,-110.861078,32.536008,0.2,3511,2004,3,3,2668.0,3.0,0,193.0,0,1,0,1,209.89505247376312,186666.66666666666,1.0
21316182,575000.0,85718,-110.943617,32.317116,1.29,3788,1975,3,3,2766.0,2.0,2,16.0,1,0,0,1,207.881417208966,191666.66666666666,1.0
21317053,565000.0,85715,-110.858749,32.25884,0.71,6129,1958,4,4,3436.0,2.0,1,78.0,0,1,0,1,164.43538998835857,141250.0,1.0
21318523,575000.0,85755,-110.984533,32.435298,1.14,5002,2002,4,3,3196.0,3.0,1,35.0,1,0,0,1,179.91239048811013,143750.0,0.75
21700201,560000.0,85718,-110.951987,32.317175,0.64,6124,1986,4,4,3752.0,3.0,2,52.0,0,1,0,1,149.2537313432836,140000.0,1.0
21717101,550000.0,85739,-110.906233,32.515303,0.19,2830,2008,3,4,2474.0,3.0,0,165.0,0,1,0,1,222.3120452708165,183333.33333333334,1.3333333333333333
21623602,545000.0,85749,-110.720577,32.299329,4.11,4776,2002,3,3,3556.0,2.0,2,0.0,1,0,0,1,153.2620922384702,181666.66666666666,1.0
21708948,550000.0,85742,-111.018963,32.39195,1.6,5446,2006,4,3,2810.0,3.0,1,56.0,0,1,1,0,195.72953736654804,137500.0,0.75
21720782,581797.0,85718,-110.92652,32.310415,1.47,3918,1959,3,4,2696.0,1.0,3,4.0,0,1,0,1,215.80007418397625,193932.33333333334,1.3333333333333333
21717043,550000.0,85641,-110.6639,32.080796,1.91,6863,2006,4,3,3415.0,3.0,2,12.0,1,0,0,1,161.0541727672035,137500.0,0.75
21720358,540000.0,85739,-110.890917,32.5336,0.21,4412,2001,3,3,2894.0,3.0,1,165.0,0,1,1,0,186.59295093296475,180000.0,1.0
21708227,537000.0,85749,-110.781715,32.27837,1.0,4492,1994,4,3,2904.0,3.0,1,60.0,0,1,1,0,184.91735537190084,134250.0,0.75
21711504,572283.0,85745,-111.037382,32.198532,0.75,1283,2017,4,4,2530.0,3.0,0,47.0,0,1,0,1,226.19881422924902,143070.75,1.0
21715761,525000.0,85737,-110.973782,32.384821,1.03,5892,1991,4,3,3280.0,2.0,1,0.0,0,1,1,0,160.0609756097561,131250.0,0.75
21719485,562000.0,85704,-110.968683,32.348978,1.03,4725,1961,5,3,3419.0,2.5,2,0.0,0,1,0,1,164.37554840596667,112400.0,0.6
21722973,534690.0,85749,-110.784706,32.306199,0.76,8388,2014,4,3,2780.0,3.0,2,183.0,0,1,0,1,192.33453237410072,133672.5,0.75
21710903,500000.0,85745,-111.051359,32.264871,1.11,6170,2005,4,4,3770.0,3.0,2,80.0,0,1,1,0,132.6259946949602,125000.0,1.0
21727801,507000.0,85711,-110.865335,32.224753,3.9,3034,1951,4,3,2413.0,0.0,2,0.0,0,1,0,1,210.11189390799834,126750.0,0.75
21718025,560000.0,85737,-110.950266,32.384514,1.38,6715,1998,4,3,2854.0,3.0,1,73.0,1,0,1,0,196.2158374211633,140000.0,0.75
21730055,525000.0,85718,-110.896488,32.315889,1.52,4909,1987,3,2,2675.0,2.0,1,110.0,0,1,0,1,196.26168224299064,175000.0,0.6666666666666666
21732158,556950.0,85749,-110.787885,32.304496,0.36,5519,1998,3,3,2890.0,3.0,1,112.0,0,1,1,0,192.71626297577853,185650.0,1.0
21800178,565000.0,85743,-111.090181,32.314732,3.4,7740,2002,5,3,3192.0,4.0,2,26.0,0,1,1,0,177.00501253132833,113000.0,0.6
21804221,500000.0,85718,-110.877084,32.297143,1.89,6613,1994,3,4,3908.0,3.0,2,0.0,0,1,0,1,127.94268167860798,166666.66666666666,1.3333333333333333
21722620,560000.0,85718,-110.876607,32.325477,0.91,6347,1974,4,4,3133.0,2.0,2,258.0,1,0,0,1,178.7424194063198,140000.0,1.0
21806897,565000.0,85716,-110.927181,32.240442,0.2,5250,1985,5,4,3168.0,0.0,0,0.0,0,1,1,0,178.34595959595958,113000.0,0.8
21805217,560000.0,85719,-110.938424,32.239947,0.34,4022,1949,5,4,3353.0,1.0,3,0.0,1,0,0,1,167.01461377870564,112000.0,0.8
21807188,545000.0,85750,-110.87353,32.327581,0.21,5322,1988,3,3,2162.0,2.0,1,240.0,0,1,1,0,252.08140610545792,181666.66666666666,1.0
21803199,540000.0,85745,-111.040534,32.213907,0.47,5774,2002,3,4,3091.0,2.0,1,24.0,1,0,1,0,174.70074409576188,180000.0,1.3333333333333333
21801438,555000.0,85750,-110.869859,32.314103,0.69,4326,1975,3,2,2479.0,2.0,0,44.0,0,1,1,0,223.88059701492537,185000.0,0.6666666666666666
21807627,565000.0,85719,-110.936021,32.23463,0.17,2818,1936,5,3,2972.0,0.0,2,0.0,0,1,0,1,190.10767160161507,113000.0,0.6
21811282,570000.0,85750,-110.81205,32.280014,0.46,4266,1980,4,4,3129.0,2.0,3,70.0,0,1,1,0,182.16682646212848,142500.0,1.0
21805838,570000.0,85750,-110.85431,32.301308,0.29,5392,1990,3,2,2864.0,2.0,1,154.0,0,1,0,1,199.0223463687151,190000.0,0.6666666666666666
21721827,548000.0,85749,-110.806255,32.264654,0.81,5518,2000,4,3,3061.0,3.0,2,105.0,0,1,1,0,179.0264619405423,137000.0,0.75
21801557,560000.0,85750,-110.851251,32.277008,0.81,7122,1993,3,4,3156.0,3.0,2,0.0,0,1,0,1,177.43979721166033,186666.66666666666,1.3333333333333333
21800386,575000.0,85749,-110.735536,32.26233,1.13,5524,2006,5,4,3453.0,3.0,1,0.0,0,1,1,0,166.5218650448885,115000.0,0.8
21802549,546000.0,85755,-110.986124,32.444798,0.23,1288,2016,4,3,2625.0,3.0,0,135.0,0,1,1,0,208.0,136500.0,0.75
21727440,550000.0,85743,-111.104319,32.332985,3.34,6842,2005,4,4,3142.0,3.0,2,0.0,0,1,0,1,175.04774029280713,137500.0,1.0
21807819,560000.0,85718,-110.901601,32.291182,3.3,5201,1962,4,3,2948.0,4.0,3,5.0,0,1,0,1,189.9592944369064,140000.0,0.75
21806818,575000.0,85749,-110.737988,32.263461,1.0,5364,2006,4,4,3040.0,3.0,2,0.0,0,1,1,0,189.14473684210526,143750.0,1.0
21813190,568000.0,85750,-110.856652,32.320625,0.4,5205,1987,5,4,3280.0,3.0,2,38.55,0,1,1,0,173.17073170731706,113600.0,0.8
21814654,543000.0,85750,-110.865424,32.2978,0.72,4772,1988,4,3,2742.0,3.0,2,30.0,1,0,0,1,198.03063457330416,135750.0,0.75
21819402,575000.0,85716,-110.926335,32.226495,0.38,3331,1932,4,4,2832.0,2.0,2,0.0,0,1,0,1,203.0367231638418,143750.0,1.0
21801569,558000.0,85750,-110.852921,32.321666,0.15,4848,1998,3,3,2191.0,2.0,1,107.0,0,1,0,1,254.6782291191237,186000.0,1.0
21811717,565000.0,85737,-110.997849,32.421307,0.18,6150,2005,5,5,4581.0,3.0,1,44.0,0,1,1,0,123.33551626282471,113000.0,1.0
21818188,546000.0,85712,-110.87639,32.262883,0.31,6603,1991,3,3,2429.0,2.0,2,33.0,0,1,1,0,224.78386167146974,182000.0,1.0
21801379,567000.0,85704,-110.990132,32.31739,0.86,8146,2008,5,5,4020.0,3.0,2,0.0,1,0,1,0,141.044776119403,113400.0,1.0
21811491,550000.0,85718,-110.955382,32.311684,1.0,5474,1984,4,4,3269.0,2.0,1,5.0,0,1,1,0,168.247170388498,137500.0,1.0
21814725,565000.0,85718,-110.905893,32.28437,2.35,3121,1976,3,3,2645.0,2.0,1,0.0,0,1,0,1,213.61058601134215,188333.33333333334,1.0
21707594,535817.0,85701,-110.969475,32.208847,0.14,1655,2017,3,2,2000.0,0.0,1,0.0,0,1,0,1,267.9085,178605.66666666666,0.6666666666666666
21806551,553000.0,85749,-110.751977,32.272649,1.0,4582,1987,4,5,4518.0,2.0,2,0.0,0,1,0,1,122.39929172200088,138250.0,1.25
21824556,540000.0,85745,-111.043189,32.277521,3.34,5698,2004,4,4,3258.0,9.0,1,0.0,0,1,1,0,165.74585635359117,135000.0,1.0
21700100,523750.0,85641,-110.61689,32.120348,36.01,9329,1985,5,3,4381.0,2.0,2,165.0,0,1,1,0,119.55033097466332,104750.0,0.6
21820982,500000.0,85742,-111.038581,32.44281,5.0,8894,1996,3,3,3952.0,0.0,2,0.0,0,1,0,1,126.51821862348179,166666.66666666666,1.0
21828656,550000.0,85718,-110.910695,32.319105,0.16,6353,2004,3,3,2462.0,2.0,1,157.0,0,1,1,0,223.39561332250204,183333.33333333334,1.0
21830260,550000.0,85718,-110.883952,32.319877,1.04,4411,1970,3,3,2832.0,2.0,2,20.83,1,0,1,0,194.2090395480226,183333.33333333334,1.0
21832846,535000.0,85750,-110.852498,32.290601,0.78,5818,1988,2,2,2766.0,2.0,1,131.0,0,1,0,1,193.42010122921187,267500.0,1.0
21900732,538725.0,85743,-111.096629,32.338934,3.3,6806,2013,5,4,3534.0,3.0,2,0.0,0,1,1,0,152.44057724957554,107745.0,0.8
21831704,550000.0,85739,-110.896435,32.53479,0.19,4641,2003,3,3,2895.0,3.0,2,180.0,0,1,1,0,189.98272884283247,183333.33333333334,1.0
21903994,575000.0,85750,-110.863923,32.29327,0.79,3675,1979,4,3,2426.0,2.0,2,33.0,0,1,1,0,237.0156636438582,143750.0,0.75
21908995,500000.0,85638,-110.082311,31.712638,555.6,4669,1934,11,11,5800.0,0.0,1,0.0,0,1,0,1,86.20689655172414,45454.545454545456,1.0
21902288,530000.0,85749,-110.729719,32.264794,1.09,6058,1996,4,3,3675.0,3.0,2,37.0,0,1,0,1,144.21768707482994,132500.0,0.75
21904911,567500.0,85750,-110.841888,32.316124,0.13,4269,1994,2,2,2204.0,2.0,1,325.0,0,1,1,0,257.486388384755,283750.0,1.0
21909519,567000.0,85719,-110.93893,32.235234,0.2,5036,1929,4,3,2318.0,3.0,1,0.0,0,1,0,1,244.6074201898188,141750.0,0.75
21907571,554000.0,85755,-110.983838,32.431258,0.53,4997,2002,4,3,2455.0,3.0,2,0.0,0,1,1,0,225.66191446028515,138500.0,0.75
21911122,575000.0,85718,-110.941678,32.33314,1.04,4684,1978,4,3,2615.0,2.0,3,8.0,0,1,1,0,219.8852772466539,143750.0,0.75
21910034,565000.0,85641,-110.800121,31.945523,1.0,3194,2008,5,4,3559.0,3.0,1,170.0,0,1,0,1,158.7524585557741,113000.0,0.8
21910801,575000.0,85719,-110.939004,32.240398,0.26,3016,1934,3,3,2321.0,2.0,2,0.0,0,1,0,1,247.73804394657475,191666.66666666666,1.0
21906416,550000.0,85750,-110.852535,32.319957,0.0,4822,1997,2,3,2191.0,2.0,0,117.0,0,1,1,0,251.02692834322227,275000.0,1.5
21914567,567000.0,85750,-110.872091,32.309736,1.06,4263,1988,4,3,2659.0,2.0,1,43.0,1,0,1,0,213.2380594208349,141750.0,0.75
21917843,582000.0,85718,-110.953046,32.315277,0.82,4830,1988,3,2,2768.0,3.0,2,70.0,0,1,0,1,210.2601156069364,194000.0,0.6666666666666666
21911872,565000.0,85750,-110.832078,32.293025,0.23,5972,2005,4,3,3010.0,3.0,1,101.0,0,1,1,0,187.7076411960133,141250.0,0.75
21923622,575000.0,85719,-110.937628,32.238214,0.22,2083,1952,4,3,2129.0,0.0,0,0.0,0,1,0,1,270.07984969469237,143750.0,0.75
21919082,540000.0,85749,-110.728992,32.262206,0.97,5662,1996,4,3,3650.0,3.0,2,5.0,0,1,1,0,147.94520547945206,135000.0,0.75
21919141,555000.0,85755,-110.986706,32.447311,0.18,1314,2017,3,3,2654.0,2.0,2,135.0,0,1,1,0,209.1183119819141,185000.0,1.0
21910952,555000.0,85716,-110.929656,32.223477,0.21,4594,1955,5,3,2578.0,0.0,2,0.0,0,1,0,1,215.28316524437548,111000.0,0.6
21830062,571650.0,85745,-110.985754,32.218193,0.03,3186,2011,3,2,2024.0,0.0,0,99.0,0,1,0,1,282.4357707509881,190550.0,0.6666666666666666
21812818,575000.0,85718,-110.947316,32.309842,0.79,5130,1987,4,4,3281.0,3.0,3,5.0,0,1,0,1,175.25144772935082,143750.0,1.0
21426128,575000.0,85755,-110.990367,32.454749,0.25,3758,2007,4,3,2779.0,3.0,2,52.0,0,1,0,1,206.90896005757466,143750.0,0.75
21513287,600000.0,85641,-110.793032,31.955036,4.15,5604,2006,4,3,3652.0,3.0,2,55.0,0,1,0,1,164.29353778751369,150000.0,0.75
21613982,575000.0,85718,-110.885844,32.322515,1.08,4453,1970,4,3,3301.0,2.0,1,21.0,1,0,0,1,174.18963950318084,143750.0,0.75
21632753,570000.0,85737,-110.980683,32.405023,1.46,6165,1985,4,4,3321.0,2.0,1,5.0,0,1,0,1,171.63504968383018,142500.0,1.0
21618449,520000.0,85743,-111.095995,32.323659,3.19,5686,2009,4,3,3097.0,3.0,2,0.0,0,1,0,1,167.90442363577657,130000.0,0.75
21208992,590000.0,85718,-110.923314,32.293568,0.0,6589,2002,5,4,3229.0,3.0,2,134.0,0,1,0,1,182.71910808299782,118000.0,0.8
21300468,651500.0,85718,-110.928289,32.285778,1.0,8385,2005,4,4,3666.0,3.0,1,0.0,1,0,0,1,177.71412984178943,162875.0,1.0
21227521,525000.0,85712,-110.889125,32.258296,0.94,4696,1964,5,3,3258.0,0.0,3,0.0,0,1,0,1,161.14180478821362,105000.0,0.6
21318531,560000.0,85755,-110.978895,32.456712,0.35,6452,2005,5,4,3991.0,3.0,2,80.0,0,1,0,1,140.31571034828363,112000.0,0.8
21313491,565000.0,85748,-110.734178,32.221823,3.64,3962,1995,4,3,3253.0,3.0,1,0.0,0,1,0,1,173.68582846603135,141250.0,0.75
21708052,563000.0,85749,-110.744783,32.284633,1.07,4793,1996,5,4,3306.0,3.0,2,0.0,0,1,1,0,170.29643073200242,112600.0,0.8
21730338,580000.0,85749,-110.789943,32.28157,3.62,5816,2001,5,4,4180.0,3.0,2,0.0,1,0,1,0,138.755980861244,116000.0,0.8
21813206,570000.0,85750,-110.825284,32.316573,1.0,5531,2016,3,3,2369.0,2.0,3,0.0,1,0,1,0,240.60785141409877,190000.0,1.0
21815979,569000.0,85755,-110.985141,32.430283,0.64,5838,2000,3,3,2589.0,3.5,1,39.0,0,1,0,1,219.7759752800309,189666.66666666666,1.0
21804224,564000.0,85646,-111.047891,31.599195,0.25,3229,2006,3,4,2746.0,2.0,1,0.0,0,1,1,0,205.38965768390386,188000.0,1.3333333333333333
21826165,562500.0,85718,-110.888494,32.315596,0.81,4713,1966,4,4,2874.0,2.0,1,21.0,0,1,0,1,195.72025052192066,140625.0,1.0
21902927,559200.0,85755,-110.987444,32.446325,0.27,4870,2017,3,3,3269.0,3.0,1,135.0,0,1,1,0,171.06148669317835,186400.0,1.0
21807403,540000.0,85658,-111.109386,32.468527,0.27,1140,2018,3,4,2756.0,3.0,0,45.0,0,1,1,0,195.93613933236574,180000.0,1.3333333333333333
21900772,550000.0,85730,-110.745624,32.166658,3.34,5331,2002,4,4,3106.0,2.5,2,0.0,0,1,0,1,177.07662588538312,137500.0,1.0
21904958,565000.0,85755,-110.985314,32.446939,0.21,1288,2017,4,3,3029.0,3.0,0,135.0,0,1,0,1,186.53020798943547,141250.0,0.75
21830303,588864.0,85629,-110.937896,31.870977,2.29,323,2019,3,4,2757.0,3.0,1,50.0,0,1,1,0,213.588683351469,196288.0,1.3333333333333333
21327399,535000.0,85737,-110.970318,32.407739,0.37,5721,2004,4,3,3420.0,3.0,2,50.0,0,1,0,1,156.4327485380117,133750.0,0.75
21317040,520000.0,85718,-110.924959,32.319878,0.2,3852,2002,2,2,2181.0,2.0,0,175.0,0,1,0,1,238.42274186153142,260000.0,1.0
21303339,575000.0,85739,-110.900962,32.513671,0.36,2921,2007,3,4,2468.0,3.0,1,140.0,0,1,0,1,232.98217179902755,191666.66666666666,1.3333333333333333
21715624,555000.0,85718,-110.903274,32.32479,1.52,4650,1975,3,2,2539.0,2.0,1,0.0,0,1,0,1,218.58999606144152,185000.0,0.6666666666666666
21404886,555000.0,85718,-110.95766,32.318588,0.69,4110,1983,4,3,3288.0,2.0,2,55.0,1,0,0,1,168.79562043795622,138750.0,0.75
21607055,567000.0,85742,-111.083207,32.385621,3.31,5431,2005,5,3,2827.0,3.0,1,0.0,0,1,0,1,200.56597099398655,113400.0,0.6
21829905,551000.0,85623,-110.91607,32.588073,0.21,2808,2015,3,4,2398.0,3.0,1,225.21,0,1,1,0,229.7748123436197,183666.66666666666,1.3333333333333333
21907261,574000.0,85749,-110.792536,32.28664,0.68,4850,2017,4,3,2607.0,3.0,1,65.0,0,1,1,0,220.1764480245493,143500.0,0.75
21716639,568882.0,85755,-110.984982,32.450588,0.26,900,2017,4,3,3580.0,4.0,0,134.0,0,1,0,1,158.90558659217876,142220.5,0.75
21803347,566200.0,85737,-110.970757,32.408844,0.47,5893,2003,3,3,2557.0,3.0,2,50.0,0,1,0,1,221.4313648807196,188733.33333333334,1.0
21400881,553000.0,85718,-110.894923,32.333743,0.8,4099,1977,5,4,3980.0,2.0,2,5.0,0,1,0,1,138.94472361809045,110600.0,0.8
21307872,502000.0,85641,-110.668461,32.096095,1.75,5151,2006,4,4,3272.0,3.0,2,65.0,0,1,0,1,153.4229828850856,125500.0,1.0
21515409,572500.0,85749,-110.721937,32.244763,0.75,3826,2000,4,4,3160.0,3.0,2,0.0,0,1,0,1,181.17088607594937,143125.0,1.0
21517244,545000.0,85745,-111.063705,32.30735,3.42,7407,1998,4,5,3402.0,3.0,2,0.0,0,1,0,1,160.19988242210465,136250.0,1.25
21530710,571010.0,85658,-111.053989,32.437331,0.83,1510,2015,4,4,3595.0,4.0,0,60.0,0,1,0,1,158.83449235048678,142752.5,1.0
21505274,520000.0,85716,-110.920526,32.229731,0.2,3266,1951,3,4,3276.0,1.0,2,0.0,0,1,0,1,158.73015873015873,173333.33333333334,1.3333333333333333
21531004,560000.0,85745,-111.040045,32.244034,2.34,5368,2003,4,3,2821.0,3.0,2,46.0,0,1,0,1,198.51116625310175,140000.0,0.75
21605028,570000.0,85742,-111.021414,32.420945,0.83,2606,2016,3,3,2327.0,3.0,0,75.0,0,1,0,1,244.95058014611087,190000.0,1.0
21610151,480000.0,85718,-110.876291,32.328581,0.83,5911,1981,3,5,3495.0,2.0,2,258.0,1,0,0,1,137.3390557939914,160000.0,1.6666666666666667
21602798,549000.0,85750,-110.863263,32.323715,0.56,4849,1998,4,3,2724.0,3.0,2,49.0,0,1,0,1,201.5418502202643,137250.0,0.75
21303101,525000.0,85718,-110.887182,32.277437,0.79,5284,1980,4,4,4530.0,2.0,2,3.0,0,1,0,1,115.89403973509934,131250.0,1.0
21310530,540000.0,85750,-110.844537,32.3254,0.17,3977,1994,3,2,2312.0,2.0,1,123.0,0,1,0,1,233.56401384083046,180000.0,0.6666666666666666
21327397,555000.0,85749,-110.806224,32.264142,0.82,5648,2001,3,3,2939.0,3.0,3,42.0,0,1,0,1,188.8397414086424,185000.0,1.0
21801527,555000.0,85745,-111.044832,32.262987,2.8,7333,1990,4,4,4608.0,2.0,3,0.0,0,1,0,1,120.44270833333333,138750.0,1.0
21725939,550000.0,85749,-110.730514,32.265265,0.89,5132,1996,4,3,3300.0,3.0,2,37.0,0,1,0,1,166.66666666666666,137500.0,0.75
21832193,540000.0,85715,-110.864451,32.264286,0.59,6795,1976,4,3,3832.0,2.0,1,58.0,0,1,1,0,140.91858037578288,135000.0,0.75
21819969,537000.0,85739,-110.893332,32.503962,1.03,5777,2005,4,3,3904.0,3.0,2,0.0,0,1,1,0,137.5512295081967,134250.0,0.75
21906361,565000.0,85641,-110.801606,31.94961,1.39,6244,2006,4,3,3591.0,3.0,1,59.0,0,1,1,0,157.3377889167363,141250.0,0.75
21906510,567500.0,85750,-110.854261,32.301533,0.24,4229,1990,3,2,2429.0,2.0,1,154.0,0,1,0,1,233.6352408398518,189166.66666666666,0.6666666666666666
21908205,500000.0,85619,-110.7566,32.438139,0.11,5997,2005,3,3,1996.0,1.0,1,0.0,0,1,1,0,250.50100200400803,166666.66666666666,1.0
21814850,549999.0,85739,-110.859043,32.554477,0.28,5650,2015,2,3,2617.0,3.0,1,170.0,0,1,1,0,210.16392816201758,274999.5,1.5
21325545,520000.0,85718,-110.896016,32.330885,0.84,3935,1963,4,4,2992.0,4.0,1,0.0,0,1,0,1,173.79679144385025,130000.0,1.0
21404415,530000.0,85755,-110.986934,32.437403,0.54,4092,2006,3,3,2300.0,3.0,1,45.0,0,1,0,1,230.43478260869566,176666.66666666666,1.0
21419226,560000.0,85739,-110.893009,32.529003,0.22,3861,2000,3,3,2624.0,3.0,0,148.0,0,1,0,1,213.41463414634146,186666.66666666666,1.0
21520212,555000.0,85737,-110.971176,32.418689,2.13,5738,2005,5,3,3508.0,3.0,1,23.0,0,1,0,1,158.20980615735462,111000.0,0.6
21627774,550000.0,85704,-110.98401,32.374595,3.28,5773,1975,4,3,2775.0,4.0,2,0.0,0,1,0,1,198.19819819819818,137500.0,0.75
21622803,535000.0,85755,-110.981562,32.456955,0.36,6939,2001,3,3,3427.0,3.0,1,220.0,0,1,0,1,156.113218558506,178333.33333333334,1.0
21219076,550000.0,85718,-110.958488,32.320915,0.64,4598,1987,5,3,3044.0,3.0,1,5.0,0,1,0,1,180.6833114323259,110000.0,0.6
21131100,552000.0,85658,-111.089498,32.464319,0.37,8981,2007,4,5,3972.0,3.0,1,115.0,1,0,0,1,138.97280966767372,138000.0,1.25
21302754,555000.0,85718,-110.898699,32.317349,0.54,5499,2002,3,3,3052.0,3.0,1,80.0,0,1,0,1,181.84796854521625,185000.0,1.0
