sold_price,longitude,zipcode,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_standard,floor_covering_luxury,kitchen_features_standard,kitchen_features_luxury,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,NAME
565000.0,-110.819189,85750,32.278246,0.66,5357,1986,5,4,3604.0,3.0,1,70.0,1,0,0,1,156.7702552719201,113000.0,0.8,Catalina Foothills
593000.0,-111.007062,85704,32.312531,3.73,9601,2005,7,4,5052.0,3.0,0,0.0,1,0,0,1,117.37925574030088,84714.28571428571,0.5714285714285714,Casas Adobes
600000.0,-110.78,85742,31.95,5.13,8707,1993,5,2,2579.0,7.0,2,0.0,1,0,1,0,232.64831329972856,120000.0,0.4,Corona de Tucson
590000.0,-110.914905,85718,32.304747,1.41,5097,1980,3,3,2740.0,2.0,2,0.0,0,1,0,1,215.32846715328463,196666.66666666663,1.0,Catalina Foothills
600000.0,-110.78,85755,31.95,5.0,5803,2010,4,5,3644.0,4.0,0,0.0,0,1,1,0,164.6542261251372,150000.0,1.25,Corona de Tucson
570000.0,-110.897346,85712,32.254471,0.57,3513,1958,6,4,4300.0,6.0,1,0.0,1,0,1,0,132.5581395348837,95000.0,0.6666666666666666,Tucson
570000.0,-110.857178,85739,32.530478,1.59,4101,2005,3,3,2782.0,3.0,1,199.0,1,0,0,1,204.88856937455068,190000.0,1.0,Saddlebrooke
590000.0,-110.888758,85718,32.32049,1.04,4368,1970,4,2,2851.0,2.0,1,21.0,1,0,1,0,206.94493160294635,147500.0,0.5,Catalina Foothills
570000.0,-110.889549,85718,32.331453,1.04,5776,1968,4,4,3266.0,2.0,2,258.08,1,0,1,0,174.5254133496632,142500.0,1.0,Catalina Foothills
600000.0,-110.873684,85739,32.541808,1.31,4337,2007,4,5,3306.0,3.0,1,0.0,1,0,0,1,181.48820326678765,150000.0,1.25,Saddlebrooke
571300.0,-110.978732,85755,32.439254,0.21,1217,2016,4,3,2856.0,3.0,0,24.0,1,0,0,1,200.03501400560225,142825.0,0.75,Oro Valley
565000.0,-110.728897,85749,32.25191,0.81,5507,1992,4,3,3935.0,3.0,2,0.0,1,0,1,0,143.5832274459975,141250.0,0.75,Tanque Verde
580000.0,-110.96033,85718,32.329594,0.58,6899,2003,4,4,3531.0,3.0,1,5.0,1,0,1,0,164.2594165958652,145000.0,1.0,Catalina Foothills
605500.0,-110.959698,85718,32.306367,1.13,5230,1968,3,3,3879.0,2.0,3,0.0,1,0,1,0,156.09693219902036,201833.3333333333,1.0,Catalina Foothills
592500.0,-111.085407,85743,32.315688,3.37,7732,1999,4,4,3441.0,4.0,1,135.0,1,0,1,0,172.18831734960767,148125.0,1.0,Tucson Mountains
525000.0,-111.178077,85743,32.334303,4.66,4464,2003,3,2,2966.0,2.0,1,0.0,1,0,1,0,177.00606877950102,175000.0,0.6666666666666666,Picture Rocks
555000.0,-110.756023,85749,32.273606,3.04,4753,2000,5,3,2928.0,3.0,0,0.0,1,0,0,1,189.54918032786884,111000.0,0.6,Tanque Verde
580000.0,-110.677244,85641,32.097552,1.89,1794,2018,3,3,3000.0,3.0,1,93.0,1,0,0,1,193.3333333333333,193333.3333333333,1.0,Rincon Valley
600000.0,-110.949773,85718,32.309908,0.86,5115,1983,3,3,2683.0,3.0,2,5.0,1,0,0,1,223.63026462914647,200000.0,1.0,Catalina Foothills
600000.0,-110.871191,85750,32.313062,0.97,5957,1976,3,4,2883.0,4.0,1,43.75,1,0,0,1,208.1165452653486,200000.0,1.3333333333333333,Catalina Foothills
575000.0,-110.796623,85749,32.251469,0.49,6583,1996,5,5,4279.0,3.0,0,149.04,1,0,1,0,134.37719093246085,115000.0,1.0,Tucson
610000.0,-110.727023,85749,32.290385,4.0,5979,1994,6,4,3482.0,2.0,3,0.0,1,0,1,0,175.1866743251005,101666.66666666669,0.6666666666666666,Tanque Verde
590000.0,-110.731783,85749,32.243574,0.59,5373,1972,4,4,4127.0,3.5,1,0.0,1,0,1,0,142.96098861158225,147500.0,1.0,Tanque Verde
612000.0,-110.812547,85750,32.300891,0.88,4930,1988,4,3,3166.0,2.0,3,5.0,1,0,1,0,193.30385344283007,153000.0,0.75,Catalina Foothills
600000.0,-110.985749,85755,32.435778,0.6,6153,2003,4,3,2665.0,3.0,2,30.0,1,0,1,0,225.140712945591,150000.0,0.75,Oro Valley
589000.0,-110.943934,85737,32.401662,0.23,1680,2014,3,3,2823.0,3.0,0,123.0,1,0,1,0,208.64328728303224,196333.3333333333,1.0,Oro Valley
585000.0,-110.8887,85718,32.323817,1.0,4273,1969,4,4,3379.0,4.0,1,215.0,1,0,1,0,173.12814442142647,146250.0,1.0,Catalina Foothills
585000.0,-111.028247,85742,32.412287,1.0,6620,2002,3,3,3300.0,3.0,0,0.0,1,0,1,0,177.27272727272728,195000.0,1.0,Oro Valley
575000.0,-110.894904,85718,32.332234,0.83,6010,1965,4,4,4490.0,2.0,1,0.0,1,0,1,0,128.06236080178175,143750.0,1.0,Catalina Foothills
595000.0,-110.840823,85750,32.280796,4.83,6865,1976,4,3,3450.0,2.0,4,0.0,1,0,1,0,172.46376811594203,148750.0,0.75,Catalina Foothills
599999.0,-110.943993,85755,32.45982,0.22,3183,1992,3,2,2489.0,2.0,1,0.0,1,0,1,0,241.0602651667336,199999.66666666663,0.6666666666666666,Oro Valley
598611.0,-111.094945,85743,32.30818,3.54,6387,1996,5,5,4099.0,5.0,1,0.0,1,0,1,0,146.03830202488413,119722.2,1.0,Tucson Mountains
614735.0,-110.963788,85704,32.341548,1.15,4574,1988,3,3,3955.0,2.0,2,0.0,1,0,1,0,155.4323640960809,204911.66666666663,1.0,Casas Adobes
600000.0,-110.710582,85641,31.971741,1.04,3565,2007,5,4,2836.0,7.0,2,0.0,1,0,0,1,211.56558533145275,120000.0,0.8,Vail
579950.0,-110.849948,85715,32.25146,1.05,5389,1973,4,3,3366.0,0.0,2,0.0,1,0,1,0,172.2964943553179,144987.5,0.75,Catalina Foothills
553750.0,-110.943222,85737,32.401959,0.29,7706,2009,3,4,2520.0,3.0,1,73.0,1,0,1,0,219.7420634920635,184583.3333333333,1.3333333333333333,Oro Valley
575000.0,-110.883383,85718,32.287115,0.98,3544,1979,4,3,2822.0,2.0,1,0.0,0,1,0,1,203.756201275691,143750.0,0.75,Catalina Foothills
565000.0,-110.892736,85739,32.522267,0.18,3578,2009,3,3,2337.0,3.0,2,140.0,1,0,1,0,241.76294394522893,188333.3333333333,1.0,Saddlebrooke
525000.0,-110.870953,85739,32.533425,0.2,4595,1997,3,3,3241.0,3.0,1,179.0,1,0,1,0,161.98704103671707,175000.0,1.0,Saddlebrooke
550000.0,-110.78,85745,31.95,2.73,6149,2008,5,5,6789.0,3.0,1,50.0,1,0,1,0,81.0134040359405,110000.0,1.0,Corona de Tucson
585000.0,-110.953271,85718,32.314506,0.73,4870,1989,4,4,3576.0,2.0,2,5.0,1,0,1,0,163.59060402684565,146250.0,1.0,Catalina Foothills
492500.0,-111.79,85630,33.14,36.0,5718,1998,3,2,3135.0,3.0,2,32.0,1,0,1,0,157.09728867623605,164166.66666666666,0.6666666666666666,Lower Santan Village
599999.0,-110.857759,85750,32.322799,0.37,4578,1989,5,3,3248.0,3.0,1,38.0,0,1,1,0,184.72875615763547,119999.8,0.6,Catalina Foothills
589000.0,-110.985054,85755,32.435763,0.58,5179,2002,3,3,3028.0,3.0,1,30.0,0,1,1,0,194.51783355350065,196333.3333333333,1.0,Oro Valley
599900.0,-110.78,85742,31.95,3.31,5848,2003,3,4,3002.0,6.0,2,0.0,1,0,1,0,199.83344437041973,199966.66666666663,1.3333333333333333,Corona de Tucson
580000.0,-110.78,85747,31.95,3.67,3720,2006,4,3,2889.0,3.0,1,0.0,1,0,1,0,200.7615091727241,145000.0,0.75,Corona de Tucson
580000.0,-110.898423,85718,32.330818,0.83,3598,1973,3,3,2764.0,2.0,1,75.0,0,1,1,0,209.8408104196816,193333.3333333333,1.0,Catalina Foothills
568000.0,-110.784778,85749,32.261347,3.35,5178,1956,4,4,4640.0,3.0,2,0.0,1,0,1,0,122.41379310344828,142000.0,1.0,Tanque Verde
590000.0,-110.915902,85623,32.587407,0.43,271,2014,2,3,2615.0,3.0,1,180.0,1,0,1,0,225.62141491395795,295000.0,1.5,Saddlebrooke
600500.0,-110.909495,85718,32.324345,0.64,7102,1988,7,5,3912.0,2.0,2,0.0,1,0,1,0,153.50204498977504,85785.71428571429,0.7142857142857143,Catalina Foothills
625000.0,-111.126192,85743,32.339015,3.4,6691,2007,4,4,4401.0,5.0,3,45.0,0,1,1,0,142.01317882299475,156250.0,1.0,Tucson Mountains
580000.0,-110.957231,85718,32.309578,0.82,5429,2002,4,4,3143.0,3.0,3,6.0,1,0,1,0,184.53706649697745,145000.0,1.0,Catalina Foothills
590000.0,-111.055023,85745,32.264646,3.35,7849,2004,5,5,5170.0,3.0,1,0.0,0,1,1,0,114.11992263056092,118000.0,1.0,Tucson Mountains
564000.0,-110.910594,85718,32.319799,0.21,4091,2005,4,2,2012.0,2.0,1,145.0,1,0,1,0,280.3180914512922,141000.0,0.5,Catalina Foothills
550000.0,-110.856897,85750,32.285645,0.83,7192,2005,4,4,4305.0,2.0,1,69.0,0,1,1,0,127.75842044134728,137500.0,1.0,Catalina Foothills
572000.0,-111.013589,85742,32.389474,3.95,9959,2004,5,5,4877.0,3.0,2,53.0,0,1,1,0,117.28521632150913,114400.0,1.0,Oro Valley
595000.0,-110.796911,85749,32.253815,0.65,7003,1998,5,6,4279.0,6.0,1,114.0,0,1,1,0,139.05118018228558,119000.0,1.2,Tucson
562000.0,-110.793969,85749,32.252989,0.56,7009,1997,5,6,4279.0,3.0,1,149.0,1,0,1,0,131.33909792007478,112400.0,1.2,Tucson
535000.0,-110.704335,85749,32.26944,2.37,5663,1995,4,4,3500.0,2.0,3,137.0,1,0,1,0,152.85714285714286,133750.0,1.0,Tanque Verde
585000.0,-110.989727,85704,32.38208,1.07,4954,2002,4,3,2845.0,3.0,2,38.0,1,0,1,0,205.62390158172232,146250.0,0.75,Oro Valley
575000.0,-110.971378,85737,32.39114,1.0,4580,1963,4,3,3082.0,4.0,2,16.0,0,1,1,0,186.56716417910448,143750.0,0.75,Oro Valley
580000.0,-110.943528,85737,32.399661,0.61,6650,2001,4,5,2773.0,3.0,1,71.0,1,0,1,0,209.1597547782185,145000.0,1.25,Oro Valley
580162.0,-111.1081,85658,32.469273,0.25,1082,2017,3,4,2790.0,3.0,0,44.0,1,0,1,0,207.94336917562725,193387.3333333333,1.3333333333333333,Marana
591000.0,-110.951351,85718,32.321087,0.79,6875,1995,4,3,3806.0,2.0,2,4.0,0,1,1,0,155.28113504992118,147750.0,0.75,Catalina Foothills
570000.0,-110.97867,85614,31.832589,4.0,5205,2001,3,3,3004.0,3.0,2,35.0,1,0,1,0,189.74700399467372,190000.0,1.0,Green Valley
575000.0,-110.938319,85718,32.324322,1.06,4356,1978,3,3,2685.0,2.0,1,15.45,1,0,0,1,214.15270018621973,191666.66666666663,1.0,Catalina Foothills
547250.0,-111.017468,85742,32.406547,0.18,900,2016,5,5,3621.0,2.0,0,80.0,1,0,1,0,151.13228389947528,109450.0,1.0,Oro Valley
582000.0,-110.871226,85750,32.323922,0.5,7535,2000,4,3,3536.0,3.0,2,25.0,0,1,1,0,164.59276018099547,145500.0,0.75,Catalina Foothills
549000.0,-110.954609,85719,32.247054,0.28,6055,1978,4,5,4398.0,0.0,2,0.0,1,0,1,0,124.82946793997272,137250.0,1.25,Tucson
569900.0,-111.054425,85658,32.418259,0.4,6542,2006,3,2,1910.0,2.0,3,30.0,1,0,1,0,298.37696335078533,189966.66666666663,0.6666666666666666,Marana
588000.0,-110.876409,85718,32.298516,1.0,4732,1977,4,3,2573.0,2.0,1,0.0,1,0,1,0,228.52701127089,147000.0,0.75,Catalina Foothills
575000.0,-110.823313,85750,32.26572,0.83,7647,1979,5,4,4163.0,5.0,3,0.0,1,0,0,1,138.12154696132598,115000.0,0.8,Catalina Foothills
575000.0,-110.829751,85750,32.319817,1.0,6429,1986,4,3,2850.0,3.0,3,66.66,1,0,1,0,201.75438596491227,143750.0,0.75,Catalina Foothills
590000.0,-110.985375,85755,32.435152,0.66,6316,2001,4,4,3172.0,3.0,0,35.0,0,1,0,1,186.00252206809583,147500.0,1.0,Oro Valley
575000.0,-110.985296,85755,32.437994,0.56,5610,2007,3,3,2914.0,3.0,1,0.0,1,0,0,1,197.3232669869595,191666.66666666663,1.0,Oro Valley
560000.0,-110.905668,85718,32.296429,0.54,5237,1988,4,3,3069.0,2.0,3,0.0,0,1,0,1,182.46985988921472,140000.0,0.75,Catalina Foothills
599900.0,-110.946009,85718,32.31492,0.73,5252,1993,4,3,2931.0,3.0,1,12.0,1,0,1,0,204.6741726373252,149975.0,0.75,Catalina Foothills
595000.0,-111.017631,85742,32.387467,3.34,7631,1991,5,3,3764.0,3.0,1,0.0,1,0,1,0,158.07651434643995,119000.0,0.6,Casas Adobes
580000.0,-111.080411,85743,32.318438,3.3,5688,2002,4,3,2691.0,3.0,1,134.5,1,0,0,1,215.53325901151987,145000.0,0.75,Tucson Mountains
575000.0,-110.937779,85718,32.328626,1.25,5848,1978,4,3,2939.0,2.0,1,8.33,1,0,1,0,195.64477713507995,143750.0,0.75,Catalina Foothills
590000.0,-110.720576,85749,32.299331,4.11,5556,2002,3,3,3556.0,2.0,2,0.0,0,1,1,0,165.91676040494937,196666.66666666663,1.0,Tanque Verde
565000.0,-110.873356,85750,32.325176,0.42,5462,1994,4,3,2775.0,2.0,1,100.0,1,0,1,0,203.6036036036036,141250.0,0.75,Catalina Foothills
589000.0,-111.006091,85737,32.416226,0.45,5883,2002,5,3,3325.0,3.0,1,17.0,1,0,1,0,177.14285714285714,117800.0,0.6,Oro Valley
540000.0,-111.000178,85622,31.844163,2.9,6980,1968,3,5,5489.0,2.0,1,0.0,1,0,1,0,98.37857533248317,180000.0,1.6666666666666667,Green Valley
570000.0,-111.013274,85622,31.841175,1.0,3377,2003,3,3,3514.0,3.0,1,2.08,1,0,1,0,162.20830961866818,190000.0,1.0,Green Valley
570000.0,-110.978669,85614,31.832586,4.0,5222,2001,3,3,3514.0,3.0,2,35.83,1,0,0,1,162.20830961866818,190000.0,1.0,Green Valley
580000.0,-111.019679,85742,32.394852,1.28,6643,2003,4,4,3476.0,3.0,2,0.0,1,0,1,0,166.8584579976985,145000.0,1.0,Oro Valley
579500.0,-110.78,85730,31.95,3.39,3218,1981,5,5,3487.0,2.0,1,0.0,1,0,1,0,166.18870088901636,115900.0,1.0,Corona de Tucson
550000.0,-111.008754,85614,31.841141,0.99,3702,2007,2,3,3514.0,3.0,1,1200.0,1,0,1,0,156.51678998292545,275000.0,1.5,Green Valley
579900.0,-110.851266,85750,32.311346,0.87,6136,1988,4,4,3257.0,2.0,2,44.0,1,0,0,1,178.04728277556032,144975.0,1.0,Catalina Foothills
595000.0,-110.844925,85750,32.32506,0.18,5973,1994,4,3,3277.0,2.0,1,142.0,1,0,1,0,181.56850778150744,148750.0,0.75,Catalina Foothills
605000.0,-110.783048,85749,32.247071,0.38,1772,2019,4,4,3524.0,2.0,1,32.0,1,0,1,0,171.6799091940976,151250.0,1.0,Tucson
580000.0,-111.09808,85743,32.301941,4.33,2055,2018,4,3,2716.0,4.0,1,0.0,1,0,0,1,213.54933726067748,145000.0,0.75,Tucson Mountains
589000.0,-110.847006,85750,32.286944,0.32,4727,1985,3,2,2447.0,2.0,1,109.0,1,0,1,0,240.7029015120556,196333.3333333333,0.6666666666666666,Catalina Foothills
599900.0,-111.073607,85658,32.432527,0.21,7728,2006,5,3,3458.0,3.0,1,44.0,1,0,0,1,173.48178137651823,119980.0,0.6,Marana
565000.0,-110.724523,85747,32.120572,3.77,3898,1996,3,4,3313.0,6.0,1,0.0,1,0,1,0,170.5402958044069,188333.3333333333,1.3333333333333333,Rincon Valley
600000.0,-110.853508,85715,32.256887,1.04,6822,1972,4,4,3883.0,2.0,3,48.0,1,0,1,0,154.51970126191088,150000.0,1.0,Catalina Foothills
583500.0,-110.923709,85623,32.584574,0.28,2605,2011,2,3,2893.0,3.0,1,150.0,1,0,1,0,201.69374351883857,291750.0,1.5,Saddlebrooke
590000.0,-110.945658,85718,32.312553,0.78,4670,1991,3,3,2990.0,2.0,2,4.0,0,1,1,0,197.32441471571903,196666.66666666663,1.0,Catalina Foothills
585000.0,-110.955972,85718,32.312004,0.92,6229,1985,5,5,4817.0,4.0,2,5.0,1,0,1,0,121.44488270707907,117000.0,1.0,Catalina Foothills
589900.0,-110.79624,85749,32.255136,0.89,6474,1996,5,4,3672.0,3.0,2,149.0,0,1,1,0,160.64814814814815,117980.0,0.8,Tucson
587500.0,-110.959897,85718,32.30937,0.89,5431,1984,4,4,3457.0,2.0,1,5.0,0,1,1,0,169.94503905120047,146875.0,1.0,Catalina Foothills
579000.0,-110.925506,85623,32.580804,0.24,3142,2012,3,4,2379.0,3.0,1,168.0,1,0,1,0,243.3795712484237,193000.0,1.3333333333333333,Saddlebrooke
511000.0,-110.848255,85715,32.259532,0.45,5918,1980,3,3,2905.0,2.0,1,48.0,1,0,1,0,175.90361445783134,170333.33333333334,1.0,Catalina Foothills
575000.0,-110.960695,85614,31.853882,0.96,5087,2000,4,4,3346.0,2.0,1,16.67,1,0,0,1,171.84698147041243,143750.0,1.0,Green Valley
490000.0,-110.923598,85716,32.228448,0.96,4275,1936,5,4,4229.0,0.0,8,0.0,1,0,1,0,115.86663513833058,98000.0,0.8,Tucson
590000.0,-110.75737,85749,32.273668,3.3,5269,2000,4,5,4911.0,3.0,1,0.0,1,0,1,0,120.1384646711464,147500.0,1.25,Tanque Verde
565000.0,-110.922683,85718,32.319066,0.14,3936,2003,3,3,2012.0,2.0,2,175.0,1,0,1,0,280.8151093439364,188333.3333333333,1.0,Catalina Foothills
560000.0,-111.085176,85658,32.462983,0.22,5389,2005,3,4,2711.0,2.0,3,214.0,1,0,1,0,206.5658428624124,186666.66666666663,1.3333333333333333,Marana
560000.0,-110.720212,85749,32.24456,3.31,7848,2007,4,3,3805.0,4.0,2,0.0,1,0,1,0,147.17477003942182,140000.0,0.75,Tanque Verde
565000.0,-111.070341,85743,32.32023,3.46,5809,1992,4,4,5055.0,0.0,1,0.0,0,1,1,0,111.77052423343224,141250.0,1.0,Tucson Mountains
560000.0,-110.955826,85704,32.380913,1.0,6704,1983,4,4,4209.0,2.0,2,2.0,1,0,1,0,133.04822998336897,140000.0,1.0,Oro Valley
630000.0,-110.980608,85755,32.424944,0.94,5611,1999,4,4,3094.0,3.0,1,66.0,1,0,1,0,203.61990950226243,157500.0,1.0,Oro Valley
575000.0,-110.981549,85755,32.457265,0.31,5749,2001,3,3,3593.0,3.0,2,192.0,0,1,1,0,160.0333982744225,191666.66666666663,1.0,Oro Valley
599000.0,-110.82143,85750,32.270206,0.88,5304,1990,4,3,2947.0,2.0,1,5.0,1,0,1,0,203.25755005089923,149750.0,0.75,Catalina Foothills
580000.0,-110.926611,85718,32.329884,0.93,4259,1993,4,3,3192.0,2.0,1,11.0,1,0,1,0,181.70426065162908,145000.0,0.75,Catalina Foothills
590000.0,-110.794075,85749,32.255217,0.62,6889,1999,5,6,4279.0,3.0,1,150.0,1,0,1,0,137.8826828698294,118000.0,1.2,Tucson
561000.0,-111.042999,85745,32.216566,0.92,7073,1998,3,3,2927.0,3.0,3,13.0,1,0,1,0,191.66381961052272,187000.0,1.0,Tucson
560000.0,-110.859575,85739,32.546374,0.35,3650,2006,3,4,2961.0,3.0,2,148.0,1,0,1,0,189.12529550827423,186666.66666666663,1.3333333333333333,Saddlebrooke
575000.0,-110.898064,85739,32.517285,0.4,3350,2006,3,3,2705.0,3.0,0,148.0,1,0,1,0,212.56931608133087,191666.66666666663,1.0,Saddlebrooke
540000.0,-110.820546,85750,32.275278,0.86,6917,1992,5,3,4218.0,4.0,2,5.0,0,1,1,0,128.02275960170698,108000.0,0.6,Catalina Foothills
605000.0,-110.93582,85718,32.332468,1.0,4948,1980,5,5,3327.0,2.0,2,0.0,0,1,1,0,181.8455064622784,121000.0,1.0,Catalina Foothills
575000.0,-111.054161,85658,32.419499,0.37,6054,2007,3,2,2181.0,2.0,2,48.0,1,0,1,0,263.6405318661165,191666.66666666663,0.6666666666666666,Marana
575000.0,-110.661611,85641,32.079287,1.66,6549,2007,5,4,3688.0,3.0,2,12.0,1,0,1,0,155.9110629067245,115000.0,0.8,Rincon Valley
599000.0,-110.904642,85718,32.299011,0.61,4731,1990,4,3,3300.0,2.0,2,0.0,0,1,1,0,181.5151515151515,149750.0,0.75,Catalina Foothills
527000.0,-110.78,85742,31.95,1.12,5374,2002,5,4,4016.0,5.0,2,0.0,1,0,1,0,131.22509960159363,105400.0,0.8,Corona de Tucson
599000.0,-110.634908,85637,31.666221,17.78,6793,2007,3,3,2947.0,2.0,1,0.0,1,0,1,0,203.25755005089923,199666.66666666663,1.0,Sonoita
595000.0,-110.941693,85718,32.330635,0.98,4418,1978,4,3,3306.0,2.0,4,9.0,1,0,1,0,179.97580157289775,148750.0,0.75,Catalina Foothills
574000.0,-110.939104,85719,32.239376,0.12,5427,1977,5,4,3170.0,2.0,1,0.0,1,0,1,0,181.0725552050473,114800.0,0.8,Tucson
599000.0,-110.910238,85718,32.304221,2.48,4682,1987,4,3,2957.0,2.0,1,194.0,1,0,1,0,202.5701724721001,149750.0,0.75,Catalina Foothills
585000.0,-110.825762,85750,32.315652,1.04,4166,1990,5,3,3174.0,2.0,2,0.0,1,0,1,0,184.31001890359167,117000.0,0.6,Catalina Foothills
540000.0,-111.077689,85658,32.429245,0.21,7030,2010,4,4,3480.0,3.0,1,39.0,1,0,1,0,155.17241379310346,135000.0,1.0,Marana
600000.0,-110.715265,85749,32.250227,3.61,7299,1988,4,4,4173.0,3.0,2,25.0,0,1,1,0,143.78145219266713,150000.0,1.0,Tanque Verde
600000.0,-110.946808,85737,32.416179,0.92,6722,1997,4,3,2979.0,3.0,1,75.0,1,0,1,0,201.4098690835851,150000.0,0.75,Oro Valley
605000.0,-110.921423,85716,32.215519,1.18,5925,1956,4,4,2803.0,2.0,2,0.0,0,1,1,0,215.84017124509447,151250.0,1.0,Tucson
582500.0,-110.944275,85718,32.311847,0.81,5013,1987,4,4,3585.0,2.0,1,5.0,1,0,1,0,162.48256624825663,145625.0,1.0,Catalina Foothills
543500.0,-110.78,85755,31.95,3.31,6852,1999,5,4,3789.0,6.0,3,0.0,1,0,1,0,143.44154130377407,108700.0,0.8,Corona de Tucson
590000.0,-110.927553,85623,32.583858,0.22,2903,2012,3,4,2635.0,3.0,0,157.0,1,0,1,0,223.9089184060721,196666.66666666663,1.3333333333333333,Saddlebrooke
599000.0,-110.890223,85718,32.2883,1.11,3515,2008,3,3,2665.0,2.0,1,0.0,1,0,1,0,224.765478424015,199666.66666666663,1.0,Catalina Foothills
530000.0,-110.853965,85710,32.234437,0.45,2633,1953,4,3,2792.0,2.0,2,0.0,1,0,1,0,189.8280802292264,132500.0,0.75,Tucson
572500.0,-110.978897,85737,32.382635,0.89,4370,1985,3,3,2501.0,2.0,1,7.0,0,1,1,0,228.90843662534985,190833.3333333333,1.0,Oro Valley
565000.0,-110.901619,85739,32.515119,0.27,3289,2006,3,4,2468.0,3.0,1,155.0,1,0,1,0,228.93030794165315,188333.3333333333,1.3333333333333333,Saddlebrooke
576000.0,-110.95187,85755,32.455074,0.64,5943,2000,3,2,2554.0,2.0,2,69.0,1,0,1,0,225.5285826155051,192000.0,0.6666666666666666,Oro Valley
570000.0,-110.974983,85704,32.310598,3.84,7717,2005,4,4,3384.0,3.0,1,0.0,0,1,1,0,168.43971631205673,142500.0,1.0,Casas Adobes
582000.0,-110.943139,85719,32.230743,0.22,3648,1922,4,4,2680.0,3.0,1,0.0,1,0,1,0,217.16417910447765,145500.0,1.0,Tucson
550000.0,-110.937925,85718,32.318922,1.54,4491,1981,4,4,2862.0,2.0,2,0.0,1,0,1,0,192.17330538085253,137500.0,1.0,Catalina Foothills
569000.0,-110.832554,85750,32.298972,0.17,4246,2000,4,3,2954.0,2.0,2,74.0,1,0,1,0,192.6201760324983,142250.0,0.75,Catalina Foothills
575000.0,-110.953706,85718,32.320748,0.86,3749,1985,3,3,2610.0,2.0,2,4.0,0,1,1,0,220.3065134099617,191666.66666666663,1.0,Catalina Foothills
549000.0,-110.969797,85705,32.230517,0.28,11217,1951,6,8,5310.0,0.0,2,0.0,1,0,1,0,103.38983050847456,91500.0,1.3333333333333333,Tucson
572500.0,-111.059731,85745,32.276262,3.38,4685,1998,3,3,2610.0,3.0,1,0.0,1,0,1,0,219.3486590038314,190833.3333333333,1.0,Tucson Mountains
569000.0,-110.861066,85739,32.552132,0.31,4730,2006,3,4,2981.0,3.0,2,165.0,1,0,1,0,190.87554511908755,189666.66666666663,1.3333333333333333,Saddlebrooke
580000.0,-110.909489,85718,32.336069,0.19,5410,2002,4,4,2536.0,2.0,1,0.0,1,0,1,0,228.70662460567823,145000.0,1.0,Catalina Foothills
585000.0,-110.889245,85718,32.314527,0.89,4277,1973,4,4,2869.0,2.0,2,21.0,1,0,1,0,203.9037992331823,146250.0,1.0,Catalina Foothills
525000.0,-111.024552,85742,32.419438,4.68,7631,1986,4,4,3881.0,2.0,1,0.0,1,0,1,0,135.27441381087348,131250.0,1.0,Oro Valley
585000.0,-110.704968,85749,32.240342,3.82,7428,1993,4,3,4324.0,3.0,1,20.0,1,0,1,0,135.29139685476412,146250.0,0.75,Tanque Verde
566630.0,-110.942262,85719,32.246794,0.38,5607,1964,4,4,3314.0,2.0,2,0.0,0,1,1,0,170.980687990344,141657.5,1.0,Tucson
574500.0,-110.929973,85716,32.222408,0.25,2309,1938,4,4,2538.0,0.0,1,0.0,0,1,1,0,226.3593380614657,143625.0,1.0,Tucson
555000.0,-110.78736,85749,32.305636,0.96,3366,2015,3,3,3139.0,3.0,2,176.0,1,0,1,0,176.8079006052883,185000.0,1.0,Tanque Verde
575000.0,-110.869015,85750,32.322496,0.36,6282,2000,4,4,3284.0,3.0,2,40.0,1,0,1,0,175.0913520097442,143750.0,1.0,Catalina Foothills
630000.0,-110.977572,85737,32.387752,1.0,6184,2005,4,3,3348.0,3.0,2,0.0,1,0,1,0,188.1720430107527,157500.0,0.75,Oro Valley
550000.0,-110.96154,85704,32.366205,0.91,5983,1988,4,5,3940.0,3.0,2,0.0,0,1,1,0,139.5939086294416,137500.0,1.25,Oro Valley
487500.0,-111.082659,85713,32.198482,0.42,5672,2004,4,3,2985.0,3.0,1,68.0,1,0,1,0,163.31658291457288,121875.0,0.75,Tucson Estates
565000.0,-110.919407,85718,32.310475,0.79,5924,1994,4,4,3077.0,2.0,3,4.0,1,0,1,0,183.62040948976275,141250.0,1.0,Catalina Foothills
560000.0,-110.64,85637,31.66,52.0,3661,1995,2,4,3271.0,2.0,2,10.0,1,0,1,0,171.2014674411495,280000.0,2.0,Sonoita
550000.0,-110.89902,85718,32.322312,0.43,6279,2001,4,4,3541.0,3.0,1,80.0,1,0,1,0,155.32335498446767,137500.0,1.0,Catalina Foothills
620000.0,-110.78,85730,31.95,3.38,5777,2006,4,3,3863.0,3.0,2,0.0,1,0,1,0,160.4970230390888,155000.0,0.75,Corona de Tucson
558000.0,-110.861883,85750,32.300617,0.82,5848,1994,4,4,3396.0,3.0,3,30.0,1,0,1,0,164.31095406360424,139500.0,1.0,Catalina Foothills
560000.0,-110.859996,85739,32.538245,0.24,3912,2004,3,3,3223.0,3.0,1,179.0,1,0,1,0,173.75116351225566,186666.66666666663,1.0,Saddlebrooke
