latitude,longitude,price_per_ft_category
32.31036,-110.918694,1
32.226495,-110.926335,2
32.459339,-111.094249,1
32.30095,-110.844897,2
32.292393,-110.930531,3
32.358455,-111.029216,2
32.258989,-110.848268,1
32.293492,-110.847922,2
32.276485,-110.810603,3
32.317117,-110.843614,2
32.322947,-110.87237,1
32.350191,-110.94552,2
32.462969,-110.984149,4
32.317724,-110.83704,2
32.315758,-110.959095,1
32.244746,-111.077096,1
32.320172,-110.909225,2
32.283371,-110.863983,1
32.305334,-110.954468,2
32.081978,-110.687945,1
32.402907,-111.035665,2
32.404722,-110.989438,2
31.548103,-110.75761,1
32.120572,-110.724523,1
32.28051,-110.82594,3
32.330453,-110.928868,2
32.415886,-110.947097,2
32.30663,-110.732702,2
32.413868,-110.948334,2
32.384515,-110.950266,1
32.546748,-110.86006,1
32.454766,-110.952975,2
32.427515,-110.977878,2
32.285803,-110.929377,2
31.950973,-110.798333,1
32.317178,-110.838214,1
32.316834,-110.838161,2
32.387639,-110.982607,2
32.328626,-110.937779,1
32.222797,-110.744548,1
32.335184,-110.931612,2
32.442192,-111.011025,1
32.260026,-110.886945,1
32.460785,-111.062959,2
32.259241,-110.88883,1
32.321179,-110.835824,3
32.229734,-111.053072,2
32.31228,-110.850717,1
31.920888,-110.075142,1
32.298414,-110.844983,2
32.347876,-110.94062,2
32.215767,-110.968132,1
32.272646,-110.876169,1
32.216996,-110.963672,2
32.385176,-110.989601,2
31.635794,-111.051174,2
32.27682,-110.860943,2
32.21537,-110.965906,2
32.329512,-110.983508,1
32.245243,-110.723788,1
32.301553,-110.767568,2
32.302846,-110.903013,1
32.308522,-110.921177,2
32.532942,-110.895685,2
32.30129,-110.959251,1
32.312717,-110.853933,1
32.464086,-111.065225,3
32.277008,-110.851251,1
32.426278,-110.98114,1
32.29549,-110.723071,1
32.233632,-110.940763,2
32.2958,-110.93347,2
32.340671,-110.922266,1
32.456688,-110.978894,1
32.252851,-110.770012,1
32.339207,-110.923228,2
32.28331,-110.724693,1
32.218715,-110.986717,3
32.326572,-110.931769,2
32.297455,-110.952585,2
32.400682,-110.991913,1
32.305535,-110.918667,2
32.334303,-111.178077,1
32.315596,-110.888494,1
32.348115,-110.941131,2
32.30735,-111.063705,1
32.305897,-110.923246,2
32.332366,-110.864627,2
32.311808,-110.85072,1
32.44086,-111.039284,1
32.47643,-111.062705,2
32.340117,-110.943514,2
32.459226,-111.09661,1
32.320352,-110.825403,2
32.309111,-110.919764,1
32.530689,-110.85715,2
32.292277,-110.900005,2
32.544615,-110.860817,2
32.265015,-110.818426,1
32.255842,-110.85973,1
34.169427,-109.963279,1
32.330328,-110.952047,1
32.239381,-110.940893,2
32.32506,-110.844925,1
32.324663,-110.834681,2
32.317313,-110.94551,1
32.274796,-110.861109,1
32.249803,-110.691882,2
32.437331,-111.053989,1
32.390461,-111.017396,1
32.274817,-110.86161,1
32.314527,-110.868934,1
32.219732,-111.040022,1
32.395892,-110.999379,2
32.395684,-110.969827,3
32.334919,-110.903277,2
32.320921,-110.849411,2
32.267049,-110.69996,3
31.63269,-111.050377,1
32.274458,-110.877299,1
31.684084,-110.701272,2
31.594213,-111.045371,4
32.322009,-110.871537,2
32.250254,-110.738473,1
32.32777,-110.844659,2
32.465632,-111.101977,2
32.323939,-110.834239,1
32.303289,-110.728576,1
32.428103,-110.97718,2
32.329726,-110.860324,2
32.428607,-110.978051,2
32.464198,-111.090663,2
32.450142,-111.03269,2
32.273628,-110.811321,1
32.460239,-111.086034,1
32.234271,-110.754321,2
32.314037,-110.864217,2
32.312168,-110.952997,1
32.295303,-110.917949,2
32.458438,-111.092424,1
32.232827,-110.741397,1
32.316777,-110.873341,1
32.326648,-110.869593,2
32.225752,-110.926324,1
32.292153,-110.845257,2
32.326666,-110.844197,2
32.257453,-110.858185,1
32.455826,-110.993815,2
32.321579,-110.852453,2
32.429031,-110.998089,1
32.304482,-110.793587,2
32.45979,-110.970769,2
32.293568,-110.923314,1
32.224975,-110.939745,2
32.325834,-110.908785,2
32.257695,-110.856848,1
32.458233,-110.981629,1
32.425736,-110.975535,1
32.251556,-110.725504,1
32.340674,-110.922266,2
32.469423,-111.087998,3
32.332931,-110.915818,3
32.462699,-111.063313,2
32.30549,-110.92302,2
32.451503,-110.949062,2
32.264502,-110.808671,4
32.398978,-110.989834,1
31.963739,-110.38572,1
31.824287,-110.980945,1
32.434271,-111.015568,1
32.218056,-110.745104,1
32.551629,-110.857729,2
32.454017,-110.989697,2
32.403061,-110.99177,2
32.085306,-110.65796,1
32.325131,-110.876899,2
32.544862,-110.858667,2
32.429053,-110.989836,2
32.467874,-111.096949,4
32.311098,-110.866721,1
32.286012,-110.911145,2
32.439532,-110.978849,2
32.336893,-111.102958,1
32.298864,-110.931254,1
32.283858,-110.897571,1
32.229947,-110.745534,1
32.326819,-110.888252,1
32.343511,-110.930961,1
32.330885,-110.896016,1
32.475395,-110.986178,3
32.320214,-110.852835,2
32.314176,-110.95848,2
32.413836,-111.00273,1
32.437994,-110.985296,1
32.320262,-110.841302,2
32.285254,-110.852993,2
32.265647,-110.817282,1
32.412746,-110.962241,1
32.342229,-110.920365,2
32.535873,-110.894775,1
32.290847,-110.845028,2
32.353285,-111.018849,2
32.546374,-110.859575,1
32.291589,-111.094129,1
32.334131,-110.93058,2
32.313136,-110.946958,1
31.930859,-110.735598,1
31.791327,-111.038904,2
32.223477,-110.929656,2
32.311996,-110.933955,1
32.326842,-110.844774,2
32.252744,-110.738773,0
32.420983,-111.020258,1
32.4831,-111.052,3
31.562121,-111.045441,4
32.346048,-110.935057,1
32.301992,-110.910908,2
32.295783,-110.889278,2
32.299906,-110.911916,2
32.436411,-111.052582,2
32.276486,-110.849852,1
32.515119,-110.901619,2
32.413746,-111.005929,1
32.325449,-110.865779,3
32.409264,-110.988155,1
32.964708,-110.755428,2
32.286944,-110.847006,2
32.348978,-110.968683,1
32.354498,-110.955983,1
32.239387,-110.938483,2
32.168669,-110.741516,2
32.266585,-110.866288,2
32.293567,-110.923317,2
32.303333,-110.723917,2
32.304861,-110.844129,1
32.283338,-110.854545,2
32.213279,-111.035077,2
32.230185,-110.940744,2
32.312064,-110.917178,2
32.596316,-110.756247,2
32.535727,-110.85909,2
32.347893,-110.958477,2
32.248935,-110.780413,1
32.319524,-110.851912,2
32.288534,-110.82251,2
32.219447,-110.919196,1
32.470398,-110.993229,2
32.371451,-111.036743,1
32.265197,-110.732426,2
32.264136,-110.875515,2
32.464942,-111.088397,1
32.315641,-111.087427,1
32.300134,-111.058193,1
32.170924,-110.75387,1
32.348627,-110.943375,2
32.338577,-110.943582,2
32.465139,-110.9858,2
32.318438,-111.080411,2
32.245604,-111.043686,1
32.326181,-110.871711,1
32.312143,-110.918397,2
32.354401,-110.957357,2
32.247898,-110.743887,1
32.23006,-110.963823,2
32.330267,-110.995684,2
32.329545,-110.908003,2
32.291497,-110.843265,2
32.312417,-110.871662,2
32.20722,-110.746137,1
32.322076,-110.954134,2
32.431406,-110.979162,2
32.262166,-110.889663,2
32.552031,-110.863745,2
32.365836,-110.96693,1
32.365795,-110.961484,1
32.287982,-110.92963,2
32.544451,-110.858585,2
32.251469,-110.84995,1
31.879379,-110.941544,1
32.24042,-111.063309,1
32.447839,-111.003222,2
32.468487,-111.101591,3
32.425264,-110.975508,2
32.330895,-110.928781,1
32.2775,-110.873231,1
32.388165,-110.945877,2
32.457361,-110.980978,2
32.546829,-110.860839,1
32.46361,-111.075374,2
32.316853,-110.833401,2
32.258494,-110.858007,1
32.243923,-110.936264,2
32.548095,-110.8602,2
32.288617,-110.917743,2
32.269323,-110.818532,1
32.280307,-110.838978,1
32.321919,-110.828598,2
32.401843,-110.99027,1
32.314963,-110.952477,2
32.302594,-110.912114,2
32.319878,-110.924959,2
32.341676,-110.946612,3
32.410995,-110.949863,1
32.359005,-111.027725,1
32.294908,-111.102683,1
32.326569,-110.861293,2
32.252068,-110.77985,2
32.326817,-110.88825,1
32.459429,-110.977158,2
32.415912,-111.004485,1
32.350188,-110.942071,3
32.367888,-110.981201,1
32.399403,-111.02503,2
32.26106,-110.883301,1
32.33314,-110.941678,2
32.296056,-110.912261,1
32.240186,-110.7544,2
31.841024,-111.010316,2
32.259272,-110.726747,1
31.841141,-111.008754,1
32.302163,-110.76159,2
32.334133,-110.924006,1
32.583858,-110.927553,2
32.405594,-110.96948,2
32.325904,-110.888642,2
32.305607,-111.097678,1
32.316451,-110.865727,1
32.471268,-111.09447,4
32.340569,-110.939505,2
32.261,-110.822304,2
32.289028,-110.861685,2
32.307236,-110.775392,2
32.291517,-110.890353,3
32.330365,-110.864255,3
32.459162,-111.091852,1
32.231485,-110.940749,2
32.328649,-110.866735,1
32.321134,-110.848679,2
32.459885,-111.091592,2
32.298889,-110.946429,2
32.398805,-110.944391,1
32.328179,-110.899094,1
32.470534,-111.095514,4
32.434883,-111.052352,1
32.165273,-110.745938,1
32.404913,-110.97832,2
32.332138,-110.900056,1
32.321666,-110.852921,2
32.467011,-110.946054,2
32.31105,-110.857463,1
32.08019,-110.660757,1
32.430414,-110.997814,1
32.258614,-110.74583,1
32.218024,-111.041295,1
32.247054,-110.954609,1
32.325713,-110.843512,2
32.30637,-110.959698,1
32.319938,-110.905152,2
32.254868,-110.806103,3
32.218034,-110.742846,1
32.44281,-111.038581,1
32.324198,-110.837246,2
32.284888,-110.904608,1
32.29752,-110.882819,1
31.636764,-110.645656,2
32.428438,-110.991338,2
32.325539,-110.854112,1
32.09767,-110.658439,2
32.30214,-110.933491,2
32.289026,-110.861685,2
32.211252,-110.748958,2
32.326155,-110.873077,1
32.325063,-110.861366,2
32.253627,-110.799667,0
32.404572,-110.988927,2
32.323073,-110.835522,2
32.458365,-110.976224,3
32.406547,-111.017468,1
32.332838,-110.902185,2
32.508066,-110.867066,2
32.323397,-110.860715,1
32.301308,-110.85431,1
32.293331,-110.906693,1
32.333999,-110.953971,1
32.305977,-110.87815,2
31.63359,-110.741387,1
32.455775,-111.002799,1
32.451926,-110.997565,2
32.299084,-110.91725,2
32.280441,-110.726254,1
32.331873,-110.936514,2
32.384821,-110.973782,1
32.297483,-110.905939,2
32.33112,-110.872765,2
32.417963,-110.971373,1
32.408074,-110.969207,1
32.435222,-111.054554,1
32.334352,-110.933418,2
32.253815,-110.796911,1
32.330174,-110.923303,2
31.619537,-111.073405,2
32.322595,-111.083776,1
32.462074,-111.100538,1
32.264497,-111.071077,2
32.255674,-110.795109,1
31.59202,-110.911862,1
32.27582,-110.853472,1
32.317301,-110.839505,1
32.308628,-110.932367,2
32.46165,-110.968366,2
32.459227,-111.096598,2
32.371283,-110.983407,2
32.253116,-110.807227,2
32.316001,-110.900015,2
32.432018,-111.008689,1
32.321176,-110.907675,1
32.327308,-110.977231,2
32.436711,-111.062879,2
32.391593,-111.05504,2
32.43499,-110.986543,1
32.31969,-111.082322,1
32.279504,-110.727688,1
32.454825,-110.95427,2
32.45824,-110.98255,1
32.328339,-110.843873,4
32.331952,-110.992553,1
32.280673,-110.862627,1
32.292614,-110.830918,1
32.326569,-110.861296,1
32.420223,-111.053373,2
32.530478,-110.857178,2
32.278775,-110.838476,1
32.29434,-110.920338,2
32.321354,-110.8698,1
32.288896,-110.910922,2
32.290771,-110.877942,1
32.146431,-110.592261,1
32.318918,-110.907493,2
32.447557,-111.005293,1
32.273198,-110.886289,1
32.254182,-110.797536,1
32.313392,-110.948239,1
32.482189,-111.053208,3
32.342356,-110.93732,2
32.198532,-111.037382,2
32.336238,-110.929826,2
32.462145,-110.978029,2
32.309908,-110.949773,2
32.431627,-111.053704,1
32.258285,-110.889114,2
32.297143,-110.877084,1
32.24302,-110.936027,1
32.298518,-110.916534,2
32.321437,-110.899248,2
32.353534,-111.017746,2
32.303114,-110.970673,1
32.437787,-110.998232,1
32.308512,-110.963332,1
32.224943,-110.910198,2
32.27216,-110.707938,2
32.325918,-110.843536,2
32.542487,-110.874308,1
32.301698,-110.760057,2
32.317155,-110.950974,1
32.305281,-110.970482,1
32.409793,-111.072617,2
32.218611,-110.920946,2
32.218024,-110.752516,2
32.264726,-110.886268,1
32.434449,-110.982129,2
32.546813,-110.861406,2
32.33016,-110.885614,2
32.404249,-110.968281,1
32.529034,-110.859366,1
32.397157,-110.988015,2
32.275973,-110.76831,1
32.396251,-111.058589,1
32.238214,-110.937628,2
32.310359,-110.918693,1
32.465159,-111.090154,1
32.243494,-110.939406,3
32.458948,-110.984027,2
32.549629,-110.861132,2
32.289355,-110.864019,1
32.376686,-111.024347,1
32.430785,-110.976412,2
32.314732,-110.91102,2
32.53479,-110.896435,1
32.319159,-110.84004,2
32.327289,-110.860361,2
32.408327,-110.970337,1
32.25659,-110.850399,2
32.332175,-110.877024,1
32.253337,-110.797579,1
32.089993,-110.658691,1
32.455558,-110.951616,2
32.218465,-110.98652,3
32.257053,-110.852195,2
32.40871,-110.963003,2
32.408405,-111.061752,2
32.316094,-110.945076,2
32.347119,-110.942288,2
32.331293,-110.885561,1
32.231143,-110.939122,1
32.278672,-110.889361,1
32.328485,-110.895976,1
32.259507,-110.79043,2
32.297917,-110.863852,1
32.325749,-110.84342,2
32.301533,-110.854261,2
32.424962,-110.978858,2
32.234904,-110.749905,1
32.415988,-110.943651,2
32.30908,-110.921737,1
32.322704,-110.83572,2
32.091169,-110.667653,1
32.396203,-110.989134,2
32.219868,-110.751617,1
32.338549,-110.939977,2
32.426101,-110.989564,1
32.32963,-110.846362,2
32.312067,-110.917178,2
32.459691,-110.977374,2
32.546498,-110.860821,2
32.315834,-110.904017,2
32.232134,-110.850206,1
32.2424,-110.943269,2
32.400357,-111.02752,2
32.431665,-111.028947,2
32.325924,-110.90172,2
31.930863,-110.735591,1
32.358759,-111.131723,1
32.415263,-111.00244,1
32.29223,-110.850188,2
32.414913,-111.005389,1
32.325242,-110.845365,2
32.299149,-110.882276,1
32.426855,-110.991325,2
32.309555,-110.975005,1
32.425591,-111.001194,1
32.324726,-110.951139,1
32.455241,-110.950734,2
32.25853,-110.83687,1
32.405593,-110.96948,2
32.317175,-110.951987,1
32.275391,-110.736846,1
32.451575,-110.984457,2
32.281011,-110.88936,2
32.427242,-110.987112,1
32.277831,-110.872949,1
31.854895,-110.960333,1
32.256276,-110.851959,2
32.300525,-110.940314,1
32.30008,-110.881826,2
32.431993,-111.047787,1
31.600319,-111.047356,2
32.312638,-110.849825,2
32.336069,-110.909489,2
32.181148,-110.756556,1
32.383195,-110.955369,1
32.230743,-110.943139,2
32.311963,-110.838511,2
32.300806,-110.949328,2
32.268572,-111.112463,2
32.311878,-110.947147,1
32.468488,-111.101588,3
32.453961,-111.059749,3
32.458503,-110.925601,0
32.460397,-110.976393,2
32.294063,-110.922425,2
32.402096,-110.991533,1
32.459086,-111.088754,1
32.314506,-110.953271,1
32.29347,-110.912045,1
32.388238,-110.980455,2
32.460364,-110.976564,2
32.393846,-110.945133,2
32.396521,-111.058599,1
32.426869,-111.049992,1
32.331422,-110.879622,2
32.264646,-111.055023,1
32.317994,-110.982195,2
32.246021,-110.722658,1
32.24177,-111.0647,2
32.310088,-110.922732,2
32.290754,-110.913352,1
32.264871,-111.051359,1
32.315542,-111.081134,1
32.439145,-111.001958,2
32.345031,-110.938762,2
31.623803,-111.046301,1
32.449361,-110.983145,1
32.316558,-110.833364,1
32.468215,-111.097132,4
32.33324,-110.896497,1
32.274231,-110.852585,1
32.463594,-110.975082,3
32.310463,-110.924898,2
32.26538,-110.872271,1
32.296713,-110.747289,2
32.390409,-110.976785,2
31.878329,-110.940656,1
32.3868,-110.977945,2
32.270111,-110.723003,2
32.331043,-110.896603,1
32.288168,-110.93229,1
32.331597,-110.858327,3
32.315963,-110.92401,2
31.841175,-111.013274,1
32.587243,-110.91859,2
32.096061,-110.669837,1
32.404591,-110.98752,2
32.296529,-110.942529,2
32.341192,-110.924422,1
32.329552,-110.891585,2
32.393728,-111.060931,1
32.400624,-110.988878,2
32.321376,-110.867419,2
32.403349,-110.984711,1
32.332406,-110.879841,1
32.456467,-110.978241,2
32.343817,-110.948942,2
32.156365,-110.740428,1
32.310665,-110.95229,1
32.327427,-110.837141,1
32.40986,-110.961048,2
32.435198,-111.05578,1
32.440344,-111.059757,2
32.421022,-111.020788,2
32.581197,-110.92367,2
32.58733,-110.914313,2
32.287239,-110.862909,1
31.648478,-111.027596,1
32.266689,-110.811944,2
32.41151,-110.960026,2
32.418061,-111.012253,1
32.226258,-110.92347,2
32.344923,-110.948133,2
32.426986,-110.977336,1
31.843514,-111.012511,1
32.285755,-110.907494,2
32.43256,-111.07361,1
32.308625,-110.955479,1
32.328581,-110.876291,1
