MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,geometry,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
21410346,588000.0,85611,-110.53,31.67,39.09,869,1979,8,5,5181.0,0.0,1,0.0,0,1,0,1,113.4916039374638,73500.0,0.625,"POLYGON ((-110.444749 31.445738, -110.44474948152734 31.445728198285966, -110.44475092147196 31.445718490967796, -110.44475330596643 31.445708971532273, -110.44475661204676 31.445699731656763, -110.44476080787356 31.445690860326316, -110.44476585303877 31.445682442976697, -110.44477169895467 31.44567456067158, -110.44477828932189 31.44566728932188, -110.44478556067159 31.44566069895466, -110.4447934429767 31.445654853038768, -110.44480186032632 31.445649807873565, -110.44481073165677 31.445645612046746, -110.44481997153228 31.445642305966427, -110.4448294909678 31.445639921471958, -110.44483919828598 31.445638481527332, -110.444849 31.445638, -110.44485880171403 31.445638481527332, -110.4448685090322 31.445639921471958, -110.44487802846773 31.445642305966427, -110.44488726834324 31.445645612046746, -110.44489613967369 31.445649807873565, -110.4449045570233 31.445654853038768, -110.44491243932842 31.44566069895466, -110.44491971067812 31.44566728932188, -110.44492630104534 31.44567456067158, -110.44493214696124 31.445682442976697, -110.44493719212645 31.445690860326316, -110.44494138795325 31.445699731656763, -110.44494469403358 31.445708971532273, -110.44494707852805 31.445718490967796, -110.44494851847267 31.445728198285966, -110.44494900000001 31.445738, -110.44494851847267 31.44574780171403, -110.44494707852805 31.4457575090322, -110.44494469403358 31.445767028467724, -110.44494138795325 31.445776268343234, -110.44493719212645 31.44578513967368, -110.44493214696124 31.4457935570233, -110.44492630104534 31.445801439328417, -110.44491971067812 31.44580871067812, -110.44491243932842 31.445815301045336, -110.4449045570233 31.44582114696123, -110.44489613967369 31.445826192126432, -110.44488726834324 31.44583038795325, -110.44487802846773 31.44583369403357, -110.4448685090322 31.44583607852804, -110.44485880171403 31.445837518472665, -110.444849 31.445838, -110.44483919828598 31.445837518472665, -110.4448294909678 31.44583607852804, -110.44481997153228 31.44583369403357, -110.44481073165677 31.44583038795325, -110.44480186032632 31.445826192126432, -110.4447934429767 31.44582114696123, -110.44478556067159 31.445815301045336, -110.44477828932189 31.44580871067812, -110.44477169895467 31.445801439328417, -110.44476585303877 31.4457935570233, -110.44476080787356 31.44578513967368, -110.44475661204676 31.445776268343234, -110.44475330596643 31.445767028467724, -110.44475092147196 31.4457575090322, -110.44474948152734 31.44574780171403, -110.444749 31.445738))",,,,,Not Found,,,,,,,,,,,
21515456,585000.0,85742,-110.78,31.95,3.31,7178,2008,5,4,3975.0,3.0,1,0.0,1,0,0,1,147.16981132075472,117000.0,0.8,"POLYGON ((-111.06643 32.391554, -111.06643048152733 32.39154419828596, -111.06643192147196 32.3915344909678, -111.06643430596642 32.39152497153228, -111.06643761204676 32.39151573165676, -111.06644180787356 32.39150686032632, -111.06644685303877 32.3914984429767, -111.06645269895466 32.391490560671585, -111.06645928932188 32.39148328932188, -111.06646656067159 32.39147669895466, -111.0664744429767 32.39147085303877, -111.06648286032632 32.391465807873566, -111.06649173165677 32.39146161204675, -111.06650097153228 32.391458305966424, -111.0665104909678 32.39145592147196, -111.06652019828597 32.39145448152733, -111.06653 32.391453999999996, -111.06653980171403 32.39145448152733, -111.0665495090322 32.39145592147196, -111.06655902846772 32.391458305966424, -111.06656826834323 32.39146161204675, -111.06657713967368 32.391465807873566, -111.0665855570233 32.39147085303877, -111.06659343932841 32.39147669895466, -111.06660071067812 32.39148328932188, -111.06660730104534 32.391490560671585, -111.06661314696123 32.3914984429767, -111.06661819212644 32.39150686032632, -111.06662238795325 32.39151573165676, -111.06662569403358 32.39152497153228, -111.06662807852804 32.3915344909678, -111.06662951847267 32.39154419828596, -111.06663 32.391554, -111.06662951847267 32.391563801714035, -111.06662807852804 32.3915735090322, -111.06662569403358 32.39158302846772, -111.06662238795325 32.39159226834324, -111.06661819212644 32.39160113967368, -111.06661314696123 32.3916095570233, -111.06660730104534 32.391617439328414, -111.06660071067812 32.391624710678116, -111.06659343932841 32.39163130104534, -111.0665855570233 32.39163714696123, -111.06657713967368 32.39164219212643, -111.06656826834323 32.39164638795325, -111.06655902846772 32.391649694033575, -111.0665495090322 32.39165207852804, -111.06653980171403 32.391653518472665, -111.06653 32.391654, -111.06652019828597 32.391653518472665, -111.0665104909678 32.39165207852804, -111.06650097153228 32.391649694033575, -111.06649173165677 32.39164638795325, -111.06648286032632 32.39164219212643, -111.0664744429767 32.39163714696123, -111.06646656067159 32.39163130104534, -111.06645928932188 32.391624710678116, -111.06645269895466 32.391617439328414, -111.06644685303877 32.3916095570233, -111.06644180787356 32.39160113967368, -111.06643761204676 32.39159226834324, -111.06643430596642 32.39158302846772, -111.06643192147196 32.3915735090322, -111.06643048152733 32.391563801714035, -111.06643 32.391554))",,,,,Not Found,,,,,,,,,,,
21312151,526500.0,85742,-110.78,31.95,3.31,3377,2004,4,3,2726.0,3.0,1,0.0,0,1,0,1,193.14013206162875,131625.0,0.75,"POLYGON ((-111.079629 32.387369, -111.07962948152733 32.387359198285964, -111.07963092147196 32.3873494909678, -111.07963330596642 32.38733997153228, -111.07963661204676 32.38733073165676, -111.07964080787356 32.38732186032632, -111.07964585303877 32.3873134429767, -111.07965169895466 32.387305560671585, -111.07965828932188 32.38729828932188, -111.07966556067159 32.38729169895466, -111.0796734429767 32.38728585303877, -111.07968186032632 32.387280807873566, -111.07969073165677 32.38727661204675, -111.07969997153228 32.387273305966424, -111.0797094909678 32.38727092147196, -111.07971919828597 32.38726948152733, -111.079729 32.387268999999996, -111.07973880171403 32.38726948152733, -111.0797485090322 32.38727092147196, -111.07975802846772 32.387273305966424, -111.07976726834323 32.38727661204675, -111.07977613967368 32.387280807873566, -111.0797845570233 32.38728585303877, -111.07979243932841 32.38729169895466, -111.07979971067812 32.38729828932188, -111.07980630104534 32.387305560671585, -111.07981214696123 32.3873134429767, -111.07981719212644 32.38732186032632, -111.07982138795325 32.38733073165676, -111.07982469403358 32.38733997153228, -111.07982707852804 32.3873494909678, -111.07982851847267 32.387359198285964, -111.079829 32.387369, -111.07982851847267 32.387378801714036, -111.07982707852804 32.3873885090322, -111.07982469403358 32.38739802846772, -111.07982138795325 32.38740726834324, -111.07981719212644 32.38741613967368, -111.07981214696123 32.3874245570233, -111.07980630104534 32.387432439328414, -111.07979971067812 32.387439710678116, -111.07979243932841 32.38744630104534, -111.0797845570233 32.38745214696123, -111.07977613967368 32.38745719212643, -111.07976726834323 32.38746138795325, -111.07975802846772 32.387464694033575, -111.0797485090322 32.38746707852804, -111.07973880171403 32.387468518472666, -111.079729 32.387469, -111.07971919828597 32.387468518472666, -111.0797094909678 32.38746707852804, -111.07969997153228 32.387464694033575, -111.07969073165677 32.38746138795325, -111.07968186032632 32.38745719212643, -111.0796734429767 32.38745214696123, -111.07966556067159 32.38744630104534, -111.07965828932188 32.387439710678116, -111.07965169895466 32.387432439328414, -111.07964585303877 32.3874245570233, -111.07964080787356 32.38741613967368, -111.07963661204676 32.38740726834324, -111.07963330596642 32.38739802846772, -111.07963092147196 32.3873885090322, -111.07962948152733 32.387378801714036, -111.079629 32.387369))",,,,,Not Found,,,,,,,,,,,
21828673,595000.0,85743,-110.78,31.95,3.34,5405,2002,4,3,3003.0,3.0,2,0.0,0,1,1,0,198.13519813519807,148750.0,0.75,"POLYGON ((-111.13649199999999 32.35877, -111.13649248152733 32.358760198285964, -111.13649392147195 32.3587504909678, -111.13649630596642 32.35874097153228, -111.13649961204675 32.35873173165676, -111.13650380787355 32.35872286032632, -111.13650885303876 32.3587144429767, -111.13651469895466 32.358706560671585, -111.13652128932188 32.35869928932188, -111.13652856067158 32.35869269895466, -111.13653644297669 32.35868685303877, -111.13654486032631 32.358681807873566, -111.13655373165676 32.35867761204675, -111.13656297153227 32.358674305966424, -111.1365724909678 32.35867192147196, -111.13658219828596 32.358670481527334, -111.136592 32.35867, -111.13660180171402 32.358670481527334, -111.13661150903219 32.35867192147196, -111.13662102846772 32.358674305966424, -111.13663026834323 32.35867761204675, -111.13663913967368 32.358681807873566, -111.1366475570233 32.35868685303877, -111.13665543932841 32.35869269895466, -111.13666271067811 32.35869928932188, -111.13666930104533 32.358706560671585, -111.13667514696122 32.3587144429767, -111.13668019212643 32.35872286032632, -111.13668438795324 32.35873173165676, -111.13668769403357 32.35874097153228, -111.13669007852803 32.3587504909678, -111.13669151847266 32.358760198285964, -111.136692 32.35877, -111.13669151847266 32.358779801714036, -111.13669007852803 32.3587895090322, -111.13668769403357 32.35879902846772, -111.13668438795324 32.35880826834324, -111.13668019212643 32.35881713967368, -111.13667514696122 32.3588255570233, -111.13666930104533 32.358833439328414, -111.13666271067811 32.358840710678116, -111.13665543932841 32.35884730104534, -111.1366475570233 32.35885314696123, -111.13663913967368 32.35885819212643, -111.13663026834323 32.35886238795325, -111.13662102846772 32.358865694033575, -111.13661150903219 32.35886807852804, -111.13660180171402 32.358869518472666, -111.136592 32.35887, -111.13658219828596 32.358869518472666, -111.1365724909678 32.35886807852804, -111.13656297153227 32.358865694033575, -111.13655373165676 32.35886238795325, -111.13654486032631 32.35885819212643, -111.13653644297669 32.35885314696123, -111.13652856067158 32.35884730104534, -111.13652128932188 32.358840710678116, -111.13651469895466 32.358833439328414, -111.13650885303876 32.3588255570233, -111.13650380787355 32.35881713967368, -111.13649961204675 32.35880826834324, -111.13649630596642 32.35879902846772, -111.13649392147195 32.3587895090322, -111.13649248152733 32.358779801714036, -111.13649199999999 32.35877))",,,,,Not Found,,,,,,,,,,,
21921199,580000.0,85742,-110.78,31.95,3.3,5821,2004,5,3,3180.0,3.0,1,0.0,0,1,1,0,182.38993710691824,116000.0,0.6,"POLYGON ((-111.08283899999999 32.387653, -111.08283948152733 32.387643198285964, -111.08284092147196 32.3876334909678, -111.08284330596642 32.38762397153228, -111.08284661204675 32.38761473165676, -111.08285080787356 32.38760586032632, -111.08285585303877 32.3875974429767, -111.08286169895466 32.387589560671586, -111.08286828932188 32.387582289321884, -111.08287556067158 32.38757569895466, -111.0828834429767 32.38756985303877, -111.08289186032631 32.38756480787357, -111.08290073165676 32.38756061204675, -111.08290997153227 32.387557305966425, -111.0829194909678 32.38755492147196, -111.08292919828597 32.387553481527334, -111.082939 32.387553, -111.08294880171402 32.387553481527334, -111.0829585090322 32.38755492147196, -111.08296802846772 32.387557305966425, -111.08297726834323 32.38756061204675, -111.08298613967368 32.38756480787357, -111.0829945570233 32.38756985303877, -111.08300243932841 32.38757569895466, -111.08300971067811 32.387582289321884, -111.08301630104533 32.387589560671586, -111.08302214696123 32.3875974429767, -111.08302719212644 32.38760586032632, -111.08303138795324 32.38761473165676, -111.08303469403357 32.38762397153228, -111.08303707852804 32.3876334909678, -111.08303851847266 32.387643198285964, -111.083039 32.387653, -111.08303851847266 32.387662801714036, -111.08303707852804 32.3876725090322, -111.08303469403357 32.38768202846772, -111.08303138795324 32.38769126834324, -111.08302719212644 32.38770013967368, -111.08302214696123 32.3877085570233, -111.08301630104533 32.387716439328415, -111.08300971067811 32.38772371067812, -111.08300243932841 32.38773030104534, -111.0829945570233 32.38773614696123, -111.08298613967368 32.387741192126434, -111.08297726834323 32.38774538795325, -111.08296802846772 32.387748694033576, -111.0829585090322 32.38775107852804, -111.08294880171402 32.38775251847267, -111.082939 32.387753000000004, -111.08292919828597 32.38775251847267, -111.0829194909678 32.38775107852804, -111.08290997153227 32.387748694033576, -111.08290073165676 32.38774538795325, -111.08289186032631 32.387741192126434, -111.0828834429767 32.38773614696123, -111.08287556067158 32.38773030104534, -111.08286828932188 32.38772371067812, -111.08286169895466 32.387716439328415, -111.08285585303877 32.3877085570233, -111.08285080787356 32.38770013967368, -111.08284661204675 32.38769126834324, -111.08284330596642 32.38768202846772, -111.08284092147196 32.3876725090322, -111.08283948152733 32.387662801714036, -111.08283899999999 32.387653))",,,,,Not Found,,,,,,,,,,,
21517689,590000.0,85742,-110.78,31.95,4.55,5325,2001,3,2,2448.0,2.0,2,0.0,1,0,0,1,241.01307189542484,196666.66666666663,0.6666666666666666,"POLYGON ((-111.03151 32.446174, -111.03151048152733 32.44616419828596, -111.03151192147196 32.4461544909678, -111.03151430596643 32.44614497153228, -111.03151761204676 32.44613573165676, -111.03152180787356 32.446126860326316, -111.03152685303877 32.4461184429767, -111.03153269895466 32.446110560671585, -111.03153928932188 32.44610328932188, -111.03154656067159 32.44609669895466, -111.0315544429767 32.44609085303877, -111.03156286032632 32.446085807873565, -111.03157173165677 32.44608161204675, -111.03158097153228 32.446078305966424, -111.0315904909678 32.44607592147196, -111.03160019828597 32.44607448152733, -111.03161 32.446073999999996, -111.03161980171403 32.44607448152733, -111.0316295090322 32.44607592147196, -111.03163902846772 32.446078305966424, -111.03164826834323 32.44608161204675, -111.03165713967368 32.446085807873565, -111.0316655570233 32.44609085303877, -111.03167343932842 32.44609669895466, -111.03168071067812 32.44610328932188, -111.03168730104534 32.446110560671585, -111.03169314696123 32.4461184429767, -111.03169819212644 32.446126860326316, -111.03170238795325 32.44613573165676, -111.03170569403358 32.44614497153228, -111.03170807852804 32.4461544909678, -111.03170951847267 32.44616419828596, -111.03171 32.446174, -111.03170951847267 32.446183801714035, -111.03170807852804 32.4461935090322, -111.03170569403358 32.44620302846772, -111.03170238795325 32.44621226834324, -111.03169819212644 32.44622113967368, -111.03169314696123 32.4462295570233, -111.03168730104534 32.446237439328414, -111.03168071067812 32.446244710678116, -111.03167343932842 32.446251301045336, -111.0316655570233 32.44625714696123, -111.03165713967368 32.44626219212643, -111.03164826834323 32.44626638795325, -111.03163902846772 32.446269694033575, -111.0316295090322 32.44627207852804, -111.03161980171403 32.446273518472665, -111.03161 32.446274, -111.03160019828597 32.446273518472665, -111.0315904909678 32.44627207852804, -111.03158097153228 32.446269694033575, -111.03157173165677 32.44626638795325, -111.03156286032632 32.44626219212643, -111.0315544429767 32.44625714696123, -111.03154656067159 32.446251301045336, -111.03153928932188 32.446244710678116, -111.03153269895466 32.446237439328414, -111.03152685303877 32.4462295570233, -111.03152180787356 32.44622113967368, -111.03151761204676 32.44621226834324, -111.03151430596643 32.44620302846772, -111.03151192147196 32.4461935090322, -111.03151048152733 32.446183801714035, -111.03151 32.446174))",,,,,Not Found,,,,,,,,,,,
21534043,571600.0,85742,-110.78,31.95,3.3,6582,2006,4,4,4000.0,4.0,1,0.0,0,1,0,1,142.9,142900.0,1.0,"POLYGON ((-111.085926 32.391332, -111.08592648152734 32.39132219828596, -111.08592792147196 32.3913124909678, -111.08593030596643 32.391302971532276, -111.08593361204676 32.39129373165676, -111.08593780787356 32.391284860326316, -111.08594285303877 32.3912764429767, -111.08594869895467 32.391268560671584, -111.08595528932189 32.39126128932188, -111.08596256067159 32.39125469895466, -111.0859704429767 32.39124885303877, -111.08597886032632 32.391243807873565, -111.08598773165677 32.391239612046746, -111.08599697153228 32.39123630596642, -111.0860064909678 32.39123392147196, -111.08601619828598 32.39123248152733, -111.086026 32.391231999999995, -111.08603580171403 32.39123248152733, -111.0860455090322 32.39123392147196, -111.08605502846773 32.39123630596642, -111.08606426834324 32.391239612046746, -111.08607313967369 32.391243807873565, -111.0860815570233 32.39124885303877, -111.08608943932842 32.39125469895466, -111.08609671067812 32.39126128932188, -111.08610330104534 32.391268560671584, -111.08610914696123 32.3912764429767, -111.08611419212644 32.391284860326316, -111.08611838795325 32.39129373165676, -111.08612169403358 32.391302971532276, -111.08612407852804 32.3913124909678, -111.08612551847267 32.39132219828596, -111.08612600000001 32.391332, -111.08612551847267 32.391341801714034, -111.08612407852804 32.3913515090322, -111.08612169403358 32.39136102846772, -111.08611838795325 32.39137026834324, -111.08611419212644 32.39137913967368, -111.08610914696123 32.3913875570233, -111.08610330104534 32.39139543932841, -111.08609671067812 32.391402710678115, -111.08608943932842 32.391409301045336, -111.0860815570233 32.39141514696123, -111.08607313967369 32.39142019212643, -111.08606426834324 32.39142438795325, -111.08605502846773 32.391427694033574, -111.0860455090322 32.39143007852804, -111.08603580171403 32.391431518472665, -111.086026 32.391432, -111.08601619828598 32.391431518472665, -111.0860064909678 32.39143007852804, -111.08599697153228 32.391427694033574, -111.08598773165677 32.39142438795325, -111.08597886032632 32.39142019212643, -111.0859704429767 32.39141514696123, -111.08596256067159 32.391409301045336, -111.08595528932189 32.391402710678115, -111.08594869895467 32.39139543932841, -111.08594285303877 32.3913875570233, -111.08593780787356 32.39137913967368, -111.08593361204676 32.39137026834324, -111.08593030596643 32.39136102846772, -111.08592792147196 32.3913515090322, -111.08592648152734 32.391341801714034, -111.085926 32.391332))",,,,,Not Found,,,,,,,,,,,
21812170,580000.0,85755,-110.78,31.95,5.85,5738,1997,4,3,3307.0,3.0,2,0.0,0,1,0,1,175.3855458119141,145000.0,0.75,"POLYGON ((-111.02404299999999 32.449748, -111.02404348152733 32.449738198285964, -111.02404492147195 32.4497284909678, -111.02404730596642 32.44971897153228, -111.02405061204675 32.44970973165676, -111.02405480787355 32.44970086032632, -111.02405985303876 32.4496924429767, -111.02406569895466 32.449684560671585, -111.02407228932188 32.44967728932188, -111.02407956067158 32.44967069895466, -111.0240874429767 32.44966485303877, -111.02409586032631 32.449659807873566, -111.02410473165676 32.44965561204675, -111.02411397153227 32.449652305966424, -111.0241234909678 32.44964992147196, -111.02413319828597 32.44964848152733, -111.024143 32.449647999999996, -111.02415280171402 32.44964848152733, -111.0241625090322 32.44964992147196, -111.02417202846772 32.449652305966424, -111.02418126834323 32.44965561204675, -111.02419013967368 32.449659807873566, -111.0241985570233 32.44966485303877, -111.02420643932841 32.44967069895466, -111.02421371067811 32.44967728932188, -111.02422030104533 32.449684560671585, -111.02422614696123 32.4496924429767, -111.02423119212644 32.44970086032632, -111.02423538795324 32.44970973165676, -111.02423869403357 32.44971897153228, -111.02424107852804 32.4497284909678, -111.02424251847266 32.449738198285964, -111.024243 32.449748, -111.02424251847266 32.449757801714036, -111.02424107852804 32.4497675090322, -111.02423869403357 32.44977702846772, -111.02423538795324 32.44978626834324, -111.02423119212644 32.44979513967368, -111.02422614696123 32.4498035570233, -111.02422030104533 32.449811439328414, -111.02421371067811 32.449818710678116, -111.02420643932841 32.44982530104534, -111.0241985570233 32.44983114696123, -111.02419013967368 32.44983619212643, -111.02418126834323 32.44984038795325, -111.02417202846772 32.449843694033575, -111.0241625090322 32.44984607852804, -111.02415280171402 32.449847518472666, -111.024143 32.449848, -111.02413319828597 32.449847518472666, -111.0241234909678 32.44984607852804, -111.02411397153227 32.449843694033575, -111.02410473165676 32.44984038795325, -111.02409586032631 32.44983619212643, -111.0240874429767 32.44983114696123, -111.02407956067158 32.44982530104534, -111.02407228932188 32.449818710678116, -111.02406569895466 32.449811439328414, -111.02405985303876 32.4498035570233, -111.02405480787355 32.44979513967368, -111.02405061204675 32.44978626834324, -111.02404730596642 32.44977702846772, -111.02404492147195 32.4497675090322, -111.02404348152733 32.449757801714036, -111.02404299999999 32.449748))",,,,,Not Found,,,,,,,,,,,
21830628,568000.0,85730,-110.78,31.95,3.4,4554,1968,4,3,3081.0,3.0,1,0.0,0,1,1,0,184.3557286595261,142000.0,0.75,"POLYGON ((-110.746557 32.184368, -110.74655748152733 32.18435819828596, -110.74655892147196 32.1843484909678, -110.74656130596642 32.18433897153228, -110.74656461204675 32.18432973165676, -110.74656880787356 32.18432086032632, -110.74657385303877 32.1843124429767, -110.74657969895466 32.184304560671585, -110.74658628932188 32.18429728932188, -110.74659356067158 32.18429069895466, -110.7466014429767 32.18428485303877, -110.74660986032632 32.184279807873565, -110.74661873165677 32.18427561204675, -110.74662797153228 32.184272305966424, -110.7466374909678 32.18426992147196, -110.74664719828597 32.18426848152733, -110.746657 32.184267999999996, -110.74666680171403 32.18426848152733, -110.7466765090322 32.18426992147196, -110.74668602846772 32.184272305966424, -110.74669526834323 32.18427561204675, -110.74670413967368 32.184279807873565, -110.7467125570233 32.18428485303877, -110.74672043932841 32.18429069895466, -110.74672771067812 32.18429728932188, -110.74673430104534 32.184304560671585, -110.74674014696123 32.1843124429767, -110.74674519212644 32.18432086032632, -110.74674938795324 32.18432973165676, -110.74675269403357 32.18433897153228, -110.74675507852804 32.1843484909678, -110.74675651847267 32.18435819828596, -110.746757 32.184368, -110.74675651847267 32.184377801714035, -110.74675507852804 32.1843875090322, -110.74675269403357 32.18439702846772, -110.74674938795324 32.18440626834324, -110.74674519212644 32.18441513967368, -110.74674014696123 32.1844235570233, -110.74673430104534 32.184431439328414, -110.74672771067812 32.184438710678116, -110.74672043932841 32.184445301045336, -110.7467125570233 32.18445114696123, -110.74670413967368 32.18445619212643, -110.74669526834323 32.18446038795325, -110.74668602846772 32.184463694033575, -110.7466765090322 32.18446607852804, -110.74666680171403 32.184467518472665, -110.746657 32.184468, -110.74664719828597 32.184467518472665, -110.7466374909678 32.18446607852804, -110.74662797153228 32.184463694033575, -110.74661873165677 32.18446038795325, -110.74660986032632 32.18445619212643, -110.7466014429767 32.18445114696123, -110.74659356067158 32.184445301045336, -110.74658628932188 32.184438710678116, -110.74657969895466 32.184431439328414, -110.74657385303877 32.1844235570233, -110.74656880787356 32.18441513967368, -110.74656461204675 32.18440626834324, -110.74656130596642 32.18439702846772, -110.74655892147196 32.1843875090322, -110.74655748152733 32.184377801714035, -110.746557 32.184368))",,,,,Not Found,,,,,,,,,,,
21619877,512000.0,85755,-110.78,31.95,4.29,7031,2009,3,3,2565.0,2.0,1,0.0,0,1,0,1,199.6101364522417,170666.66666666666,1.0,"POLYGON ((-110.99638999999999 32.434182, -110.99639048152733 32.434172198285964, -110.99639192147195 32.4341624909678, -110.99639430596642 32.43415297153228, -110.99639761204675 32.43414373165676, -110.99640180787355 32.43413486032632, -110.99640685303876 32.4341264429767, -110.99641269895466 32.434118560671585, -110.99641928932188 32.43411128932188, -110.99642656067158 32.43410469895466, -110.99643444297669 32.43409885303877, -110.99644286032631 32.434093807873566, -110.99645173165676 32.43408961204675, -110.99646097153227 32.434086305966424, -110.9964704909678 32.43408392147196, -110.99648019828597 32.434082481527334, -110.99649 32.434082, -110.99649980171402 32.434082481527334, -110.9965095090322 32.43408392147196, -110.99651902846772 32.434086305966424, -110.99652826834323 32.43408961204675, -110.99653713967368 32.434093807873566, -110.9965455570233 32.43409885303877, -110.99655343932841 32.43410469895466, -110.99656071067811 32.43411128932188, -110.99656730104533 32.434118560671585, -110.99657314696123 32.4341264429767, -110.99657819212644 32.43413486032632, -110.99658238795324 32.43414373165676, -110.99658569403357 32.43415297153228, -110.99658807852803 32.4341624909678, -110.99658951847266 32.434172198285964, -110.99659 32.434182, -110.99658951847266 32.434191801714036, -110.99658807852803 32.4342015090322, -110.99658569403357 32.43421102846772, -110.99658238795324 32.43422026834324, -110.99657819212644 32.43422913967368, -110.99657314696123 32.4342375570233, -110.99656730104533 32.434245439328414, -110.99656071067811 32.434252710678116, -110.99655343932841 32.43425930104534, -110.9965455570233 32.43426514696123, -110.99653713967368 32.434270192126434, -110.99652826834323 32.43427438795325, -110.99651902846772 32.434277694033575, -110.9965095090322 32.43428007852804, -110.99649980171402 32.434281518472666, -110.99649 32.434282, -110.99648019828597 32.434281518472666, -110.9964704909678 32.43428007852804, -110.99646097153227 32.434277694033575, -110.99645173165676 32.43427438795325, -110.99644286032631 32.434270192126434, -110.99643444297669 32.43426514696123, -110.99642656067158 32.43425930104534, -110.99641928932188 32.434252710678116, -110.99641269895466 32.434245439328414, -110.99640685303876 32.4342375570233, -110.99640180787355 32.43422913967368, -110.99639761204675 32.43422026834324, -110.99639430596642 32.43421102846772, -110.99639192147195 32.4342015090322, -110.99639048152733 32.434191801714036, -110.99638999999999 32.434182))",,,,,Not Found,,,,,,,,,,,
21510321,650000.0,85611,-110.53,31.67,41.3,5964,1995,5,5,3967.0,0.0,1,0.0,0,1,0,1,163.85177716158307,130000.0,1.0,"POLYGON ((-110.565919 31.670464, -110.56591948152733 31.670454198285967, -110.56592092147196 31.670444490967796, -110.56592330596642 31.670434971532273, -110.56592661204675 31.670425731656763, -110.56593080787356 31.670416860326316, -110.56593585303877 31.670408442976697, -110.56594169895466 31.67040056067158, -110.56594828932188 31.67039328932188, -110.56595556067158 31.670386698954662, -110.5659634429767 31.67038085303877, -110.56597186032631 31.670375807873565, -110.56598073165677 31.670371612046747, -110.56598997153228 31.670368305966427, -110.5659994909678 31.67036592147196, -110.56600919828597 31.670364481527333, -110.566019 31.670364, -110.56602880171403 31.670364481527333, -110.5660385090322 31.67036592147196, -110.56604802846772 31.670368305966427, -110.56605726834323 31.670371612046747, -110.56606613967368 31.670375807873565, -110.5660745570233 31.67038085303877, -110.56608243932841 31.670386698954662, -110.56608971067811 31.67039328932188, -110.56609630104533 31.67040056067158, -110.56610214696123 31.670408442976697, -110.56610719212644 31.670416860326316, -110.56611138795324 31.670425731656763, -110.56611469403357 31.670434971532273, -110.56611707852804 31.670444490967796, -110.56611851847266 31.670454198285967, -110.566119 31.670464, -110.56611851847266 31.67047380171403, -110.56611707852804 31.670483509032202, -110.56611469403357 31.670493028467725, -110.56611138795324 31.670502268343235, -110.56610719212644 31.670511139673682, -110.56610214696123 31.6705195570233, -110.56609630104533 31.670527439328417, -110.56608971067811 31.67053471067812, -110.56608243932841 31.670541301045336, -110.5660745570233 31.67054714696123, -110.56606613967368 31.670552192126433, -110.56605726834323 31.67055638795325, -110.56604802846772 31.67055969403357, -110.5660385090322 31.67056207852804, -110.56602880171403 31.670563518472665, -110.566019 31.670564, -110.56600919828597 31.670563518472665, -110.5659994909678 31.67056207852804, -110.56598997153228 31.67055969403357, -110.56598073165677 31.67055638795325, -110.56597186032631 31.670552192126433, -110.5659634429767 31.67054714696123, -110.56595556067158 31.670541301045336, -110.56594828932188 31.67053471067812, -110.56594169895466 31.670527439328417, -110.56593585303877 31.6705195570233, -110.56593080787356 31.670511139673682, -110.56592661204675 31.670502268343235, -110.56592330596642 31.670493028467725, -110.56592092147196 31.670483509032202, -110.56591948152733 31.67047380171403, -110.565919 31.670464))",,,,,Not Found,,,,,,,,,,,
